"number_wasps"	"w"	"total_alive"	"total_usurp"	"total_nested"
170	123	7	3	7
170	124	4	1	4
170	125	6	4	6
170	126	6	4	6
170	127	5	3	5
170	128	6	3	6
170	129	6	3	6
170	130	6	3	6
170	131	6	3	6
170	132	7	3	7
170	133	6	2	6
170	134	8	3	8
170	135	6	4	6
170	136	7	4	7
170	137	7	2	7
170	138	7	5	7
170	139	7	5	7
170	140	6	2	6
170	141	6	5	6
170	142	6	5	6
170	143	6	4	6
170	144	8	5	8
170	145	6	3	6
170	146	6	5	6
170	147	6	3	6
170	148	4	3	4
170	149	6	5	6
170	150	8	6	8
170	151	7	4	7
170	152	6	4	6
170	153	6	2	6
170	154	7	3	7
170	155	7	4	7
170	156	6	1	6
170	157	5	4	5
170	158	7	6	7
170	159	7	4	7
170	160	6	5	6
170	161	7	3	7
170	162	8	4	8
170	163	7	6	7
170	164	5	3	5
170	165	5	2	5
170	166	6	2	6
170	167	7	7	7
170	168	5	3	5
170	169	7	4	7
170	170	7	4	7
180	1	7	0	7
180	2	5	0	5
180	3	6	0	6
180	4	6	0	6
180	5	6	0	6
180	6	6	0	6
180	7	6	0	6
180	8	6	0	6
180	9	6	1	6
180	10	7	1	7
180	11	7	1	7
180	12	6	0	6
180	13	8	1	8
180	14	7	0	7
180	15	6	1	6
180	16	6	0	6
180	17	7	0	7
180	18	6	0	6
180	19	7	2	7
180	20	5	0	5
180	21	7	1	7
180	22	7	1	7
180	23	6	0	6
180	24	7	1	7
180	25	7	0	7
180	26	7	1	7
180	27	7	2	7
180	28	6	2	6
180	29	6	2	6
180	30	6	0	6
180	31	7	1	7
180	32	6	2	6
180	33	7	3	7
180	34	6	2	6
180	35	6	2	6
180	36	7	2	7
180	37	6	1	6
180	38	6	1	6
180	39	5	3	5
180	40	8	4	8
180	41	8	3	8
180	42	5	3	5
180	43	7	3	7
180	44	8	2	8
180	45	7	5	7
180	46	6	3	6
180	47	5	3	5
180	48	5	0	5
180	49	7	1	7
180	50	9	2	9
180	51	7	4	7
180	52	7	2	7
180	53	7	2	7
180	54	8	3	8
180	55	6	4	6
180	56	7	3	7
180	57	8	5	8
180	58	7	4	7
180	59	4	3	4
180	60	6	2	6
180	61	4	2	4
180	62	5	2	5
180	63	7	4	7
180	64	6	2	6
180	65	7	3	7
180	66	6	4	6
180	67	7	2	7
180	68	8	3	8
180	69	6	3	6
180	70	8	2	8
180	71	6	2	6
180	72	7	4	7
180	73	6	2	6
180	74	5	2	5
180	75	6	4	6
180	76	6	3	6
180	77	8	3	8
180	78	5	1	5
180	79	7	3	7
180	80	6	3	6
180	81	6	3	6
180	82	6	3	6
180	83	7	3	7
180	84	6	2	6
180	85	7	4	7
180	86	6	1	6
180	87	5	3	5
180	88	7	2	7
180	89	6	4	6
180	90	5	3	5
180	91	6	4	6
180	92	7	3	7
180	93	7	6	7
180	94	6	3	6
180	95	7	3	7
180	96	5	1	5
180	97	6	3	6
180	98	7	4	7
180	99	6	3	6
180	100	6	1	6
180	101	6	4	6
180	102	6	4	6
180	103	7	4	7
180	104	6	6	6
180	105	7	3	7
180	106	7	2	7
180	107	7	6	7
180	108	6	4	6
180	109	6	2	6
180	110	7	5	7
180	111	7	5	7
180	112	7	3	7
180	113	7	4	7
180	114	7	5	7
180	115	6	4	6
180	116	6	5	6
180	117	7	3	7
180	118	7	4	7
180	119	6	4	6
180	120	6	5	6
180	121	5	1	5
180	122	8	5	8
180	123	6	4	6
180	124	6	4	6
180	125	7	4	7
180	126	7	6	7
180	127	6	5	6
180	128	7	5	7
180	129	7	5	7
180	130	6	4	6
180	131	5	3	5
180	132	7	3	7
180	133	8	5	8
180	134	4	2	4
180	135	8	5	8
180	136	7	5	7
180	137	6	2	6
180	138	5	1	5
180	139	7	3	7
180	140	4	2	4
180	141	7	5	7
180	142	7	3	7
180	143	6	3	6
180	144	8	4	8
180	145	7	5	7
180	146	5	1	5
180	147	6	6	6
180	148	6	5	6
180	149	7	5	7
180	150	8	3	8
180	151	5	2	5
180	152	7	4	7
180	153	7	5	7
180	154	6	4	6
180	155	6	3	6
180	156	5	3	5
180	157	8	4	8
180	158	7	5	7
180	159	5	4	5
180	160	5	3	5
180	161	6	2	6
180	162	6	5	6
180	163	7	5	7
180	164	5	5	5
180	165	6	3	6
180	166	6	4	6
180	167	6	4	6
180	168	6	4	6
180	169	7	3	7
180	170	6	3	6
180	171	8	3	8
180	172	7	4	7
180	173	6	4	6
180	174	4	2	4
180	175	7	7	7
180	176	6	3	6
180	177	7	4	7
180	178	6	4	6
180	179	5	2	5
180	180	5	3	5
190	1	6	0	6
190	2	6	0	6
190	3	6	0	6
190	4	5	0	5
190	5	7	0	7
190	6	7	1	7
190	7	6	0	6
190	8	7	0	7
190	9	7	3	7
190	10	7	1	7
190	11	7	3	7
190	12	6	1	6
190	13	7	2	7
190	14	6	2	6
190	15	5	1	5
190	16	7	0	7
190	17	6	0	6
190	18	8	1	8
190	19	7	2	7
190	20	7	3	7
190	21	7	2	7
190	22	8	1	8
190	23	6	1	6
190	24	6	2	6
190	25	7	0	7
190	26	8	2	8
190	27	7	3	7
190	28	8	1	8
190	29	6	1	6
190	30	6	0	6
190	31	8	1	8
190	32	6	2	6
190	33	6	3	6
190	34	6	2	6
190	35	5	1	5
190	36	7	4	7
190	37	6	1	6
190	38	5	2	5
190	39	7	5	7
190	40	5	2	5
190	41	6	1	6
190	42	7	5	7
190	43	7	4	7
190	44	6	2	6
190	45	5	2	5
190	46	7	3	7
190	47	6	2	6
190	48	7	4	7
190	49	7	5	7
190	50	6	2	6
190	51	6	4	6
190	52	8	6	8
190	53	5	1	5
190	54	7	4	7
190	55	7	2	7
190	56	6	4	6
190	57	6	4	6
190	58	6	1	6
190	59	6	3	6
190	60	6	1	6
190	61	6	2	6
190	62	8	3	8
190	63	5	0	5
190	64	7	6	7
190	65	6	2	6
190	66	7	3	7
190	67	7	3	7
190	68	6	3	6
190	69	5	1	5
190	70	6	2	6
190	71	7	2	7
190	72	7	3	7
190	73	4	2	4
190	74	8	4	8
190	75	6	3	6
190	76	5	5	5
190	77	5	1	5
190	78	7	5	7
190	79	6	4	6
190	80	8	1	8
190	81	5	4	5
190	82	7	2	7
190	83	8	3	8
190	84	5	1	5
190	85	7	6	7
190	86	6	2	6
190	87	6	4	6
190	88	6	4	6
190	89	6	2	6
190	90	6	3	6
190	91	7	2	7
190	92	6	6	6
190	93	7	3	7
190	94	7	4	7
190	95	7	4	7
190	96	5	2	5
190	97	6	3	6
190	98	6	2	6
190	99	5	1	5
190	100	6	4	6
190	101	6	3	6
190	102	7	5	7
190	103	6	4	6
190	104	7	4	7
190	105	7	5	7
190	106	6	3	6
190	107	7	5	7
190	108	6	2	6
190	109	5	3	5
190	110	5	2	5
190	111	7	5	7
190	112	5	4	5
190	113	6	3	6
190	114	7	3	7
190	115	7	4	7
190	116	8	4	8
190	117	6	3	6
190	118	7	3	7
190	119	6	4	6
190	120	5	3	5
190	121	4	3	4
190	122	7	4	7
190	123	6	4	6
190	124	7	4	7
190	125	6	4	6
190	126	8	5	8
190	127	6	4	6
190	128	7	5	7
190	129	6	3	6
190	130	5	2	5
190	131	6	1	6
190	132	6	3	6
190	133	6	4	6
190	134	6	3	6
190	135	7	4	7
190	136	7	4	7
190	137	7	3	7
190	138	5	4	5
190	139	7	6	7
190	140	6	4	6
190	141	6	4	6
190	142	6	3	6
190	143	8	7	8
190	144	6	5	6
190	145	5	2	5
190	146	4	3	4
190	147	6	2	6
190	148	5	4	5
190	149	6	3	6
190	150	5	3	5
190	151	7	5	7
190	152	6	4	6
190	153	6	3	6
190	154	6	5	6
190	155	4	2	4
190	156	7	5	7
190	157	6	3	6
190	158	7	3	7
190	159	7	5	7
190	160	7	4	7
190	161	6	4	6
190	162	6	3	6
190	163	7	6	7
190	164	7	3	7
190	165	7	4	7
190	166	5	4	5
190	167	6	1	6
190	168	7	5	7
190	169	5	3	5
190	170	7	6	7
190	171	6	2	6
190	172	7	5	7
190	173	6	4	6
190	174	7	2	7
190	175	4	3	4
190	176	7	2	7
190	177	7	4	7
190	178	7	3	7
190	179	5	3	5
190	180	7	4	7
190	181	6	3	6
190	182	6	1	6
190	183	6	4	6
190	184	7	3	7
190	185	7	3	7
190	186	5	1	5
190	187	5	3	5
190	188	6	4	6
190	189	5	5	5
190	190	6	5	6
200	1	7	0	7
200	2	7	0	7
200	3	7	0	7
200	4	7	0	7
200	5	7	0	7
200	6	7	0	7
200	7	5	0	5
200	8	7	0	7
200	9	7	0	7
200	10	5	0	5
200	11	6	1	6
200	12	5	0	5
200	13	7	0	7
200	14	7	1	7
200	15	7	1	7
200	16	7	1	7
200	17	7	2	7
200	18	7	1	7
200	19	7	1	7
200	20	6	2	6
200	21	7	1	7
200	22	6	1	6
200	23	7	4	7
200	24	6	3	6
200	25	6	1	6
200	26	6	2	6
200	27	7	2	7
200	28	6	3	6
200	29	5	1	5
200	30	6	1	6
200	31	7	2	7
200	32	7	2	7
200	33	7	2	7
200	34	6	1	6
200	35	7	3	7
200	36	7	3	7
200	37	6	2	6
200	38	6	2	6
200	39	5	4	5
200	40	7	1	7
200	41	6	1	6
200	42	7	2	7
200	43	5	2	5
200	44	6	1	6
200	45	6	2	6
200	46	6	2	6
200	47	7	3	7
200	48	7	3	7
200	49	7	4	7
200	50	7	2	7
200	51	7	3	7
200	52	8	4	8
200	53	5	2	5
200	54	7	2	7
200	55	7	3	7
200	56	3	2	3
200	57	7	3	7
200	58	8	2	8
200	59	6	1	6
200	60	5	3	5
200	61	7	1	7
200	62	8	3	8
200	63	8	1	8
200	64	6	2	6
200	65	7	3	7
200	66	6	2	6
200	67	5	1	5
200	68	5	2	5
200	69	7	2	7
200	70	7	4	7
200	71	6	1	6
200	72	8	3	8
200	73	5	2	5
200	74	5	2	5
200	75	8	4	8
200	76	7	5	7
200	77	6	1	6
200	78	5	2	5
200	79	7	4	7
200	80	5	1	5
200	81	7	4	7
200	82	7	3	7
200	83	6	3	6
200	84	7	2	7
200	85	5	3	5
200	86	7	4	7
200	87	6	4	6
200	88	6	1	6
200	89	6	4	6
200	90	6	2	6
200	91	7	3	7
200	92	6	3	6
200	93	6	3	6
200	94	5	3	5
200	95	7	6	7
200	96	4	3	4
200	97	6	2	6
200	98	7	4	7
200	99	5	1	5
200	100	5	2	5
200	101	6	3	6
200	102	6	4	6
200	103	4	3	4
200	104	7	4	7
200	105	7	4	7
200	106	6	6	6
200	107	4	3	4
200	108	6	2	6
200	109	6	3	6
200	110	5	3	5
200	111	7	5	7
200	112	6	4	6
200	113	7	5	7
200	114	8	4	8
200	115	6	4	6
200	116	4	0	4
200	117	7	5	7
200	118	5	3	5
200	119	6	2	6
200	120	6	3	6
200	121	5	2	5
200	122	6	4	6
200	123	6	3	6
200	124	6	2	6
200	125	6	4	6
200	126	8	4	8
200	127	6	4	6
200	128	6	2	6
200	129	7	5	7
200	130	7	4	7
200	131	7	5	7
200	132	6	4	6
200	133	6	2	6
200	134	6	4	6
200	135	5	2	5
200	136	7	6	7
200	137	7	3	7
200	138	7	6	7
200	139	7	2	7
200	140	7	4	7
200	141	6	3	6
200	142	8	4	8
200	143	7	5	7
200	144	5	2	5
200	145	5	4	5
200	146	7	3	7
200	147	7	6	7
200	148	4	1	4
200	149	5	5	5
200	150	6	4	6
200	151	7	4	7
200	152	5	1	5
200	153	6	4	6
200	154	6	5	6
200	155	7	5	7
200	156	5	3	5
200	157	6	2	6
200	158	6	4	6
200	159	6	5	6
200	160	6	3	6
200	161	7	2	7
200	162	7	3	7
200	163	4	4	4
200	164	7	5	7
200	165	6	5	6
200	166	7	5	7
200	167	6	4	6
200	168	4	1	4
200	169	7	5	7
200	170	7	5	7
200	171	8	6	8
200	172	6	3	6
200	173	7	5	7
200	174	7	5	7
200	175	5	5	5
200	176	7	4	7
200	177	5	4	5
200	178	7	4	7
200	179	6	5	6
200	180	6	4	6
200	181	6	4	6
200	182	7	6	7
200	183	5	3	5
200	184	6	4	6
200	185	6	3	6
200	186	7	5	7
200	187	6	3	6
200	188	6	5	6
200	189	6	6	6
200	190	6	5	6
200	191	6	4	6
200	192	5	5	5
200	193	6	5	6
200	194	7	3	7
200	195	8	4	8
200	196	7	4	7
200	197	6	2	6
200	198	7	4	7
200	199	7	4	7
200	200	7	4	7
