"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"
160	56	369	3	122.7	0.6	0.6	0.1
160	57	916	9	138.8	0.5	0.5	0.1
160	58	1249	3	205	0.6	0.6	0.3
160	59	622	2	106.2	0.7	0.7	0
160	60	666	1	152.7	0.6	0.6	0.2
160	61	539	4	149.8	0.4	0.4	0.1
160	62	1559	6	263.3	0.8	0.8	0.4
160	63	472	3	138.5	0.8	0.8	0.4
160	64	448	3	81.7	0.6	0.6	0.3
160	65	357	1	75.1	0.7	0.7	0.4
160	66	1271	2	168.1	0.6	0.6	0.3
160	67	919	4	197.6	0.6	0.6	0.3
160	68	1206	4	308.2	0.6	0.6	0.5
160	69	341	1	66.7	0.6	0.6	0.4
160	70	1340	4	435.4	0.6	0.6	0.4
160	71	2482	4	363.4	0.6	0.6	0.5
160	72	2898	3	405	0.6	0.6	0.3
160	73	1041	3	288.2	0.5	0.5	0.4
160	74	1523	4	242	0.6	0.6	0.4
160	75	649	10	167.9	0.7	0.7	0.3
160	76	756	4	159.3	0.6	0.6	0.2
160	77	753	11	198	0.7	0.7	0.3
160	78	793	6	167.3	0.7	0.7	0.3
160	79	356	8	109.8	0.7	0.7	0.5
160	80	1800	10	288.9	0.7	0.7	0.4
160	81	547	2	166	0.6	0.6	0.4
160	82	446	5	128.7	0.8	0.8	0.3
160	83	315	3	101.1	0.6	0.6	0.2
160	84	784	9	179.1	0.6	0.6	0.2
160	85	526	4	119.8	0.7	0.7	0.5
160	86	2125	1	277.8	0.6	0.6	0.5
160	87	877	3	196	0.7	0.7	0.4
160	88	1029	3	184	0.7	0.7	0.4
160	89	447	15	114.8	0.8	0.8	0.3
160	90	1155	5	180.6	0.6	0.6	0.4
160	91	3254	4	634.3	0.4	0.4	0.3
160	92	767	12	117.6	0.7	0.7	0.3
160	93	999	1	271	0.7	0.7	0.4
160	94	729	1	187.2	0.5	0.5	0.4
160	95	2690	5	454.3	0.6	0.6	0.3
160	96	261	10	72.3	0.8	0.8	0.3
160	97	569	10	162.1	0.7	0.7	0.5
160	98	1047	4	198.6	0.6	0.6	0.4
160	99	497	6	136.2	0.5	0.5	0.2
160	100	524	3	84.4	0.7	0.7	0.6
160	101	581	2	84.5	0.8	0.8	0.4
160	102	770	1	188.7	0.7	0.7	0.3
160	103	546	8	124.1	0.5	0.5	0.4
160	104	111	7	52.1	0.7	0.7	0.3
160	105	849	1	188.4	0.7	0.7	0.4
160	106	1612	9	360.7	0.5	0.5	0.2
160	107	434	2	124.4	0.5	0.5	0.4
160	108	1439	5	177.3	0.7	0.7	0.3
160	109	365	4	101.8	0.7	0.7	0.1
160	110	373	14	107.6	0.7	0.7	0.5
160	111	737	5	149.7	0.7	0.7	0.2
160	112	894	2	184.1	0.6	0.6	0.4
160	113	832	2	186.3	0.7	0.7	0.4
160	114	718	1	173.5	0.6	0.6	0.4
160	115	1016	3	200.1	0.8	0.8	0.6
160	116	798	3	132.3	0.7	0.7	0.6
160	117	526	5	154.3	0.7	0.7	0.4
160	118	1114	2	252.8	0.7	0.7	0.3
160	119	1299	1	353.3	0.7	0.7	0.4
160	120	822	2	164.9	0.7	0.7	0.5
160	121	492	1	161.5	0.5	0.5	0.4
160	122	906	6	147.9	0.6	0.6	0.5
160	123	552	2	112.6	0.6	0.6	0.5
160	124	552	1	119.9	0.6	0.6	0.4
160	125	874	3	188.7	0.7	0.7	0.4
160	126	850	9	224.7	0.6	0.6	0.5
160	127	789	11	290.6	0.4	0.4	0
160	128	364	10	78.1	0.8	0.8	0.3
160	129	1221	1	174	0.7	0.7	0.5
160	130	480	11	110.2	0.7	0.7	0.3
160	131	2476	1	382.7	0.6	0.6	0.4
160	132	446	8	135	0.6	0.6	0.5
160	133	383	2	102.2	0.6	0.6	0.3
160	134	536	1	169.8	0.6	0.6	0.3
160	135	1057	1	231.5	0.5	0.5	0.2
160	136	321	4	151.9	0.6	0.6	0.5
160	137	831	2	236.5	0.6	0.6	0.3
160	138	1006	1	182.4	0.7	0.7	0.5
160	139	1172	6	287.6	0.6	0.6	0.2
160	140	1882	10	242.2	0.6	0.6	0.3
160	141	793	11	177.2	0.6	0.6	0.2
160	142	641	1	167.8	0.5	0.5	0.3
160	143	108	2	46.8	0.6	0.6	0.4
160	144	1513	1	211.4	0.5	0.5	0.2
160	145	890	1	241.2	0.5	0.5	0.2
160	146	1006	7	183.3	0.7	0.7	0.4
160	147	625	1	179.1	0.6	0.6	0.3
160	148	2127	3	446.5	0.7	0.7	0.5
160	149	480	5	140	0.6	0.6	0.4
160	150	856	2	235.6	0.6	0.6	0.2
160	151	991	2	177.8	0.6	0.6	0.3
160	152	734	1	180.1	0.6	0.6	0.4
160	153	1590	4	216.8	0.7	0.7	0.5
160	154	1089	10	244.2	0.5	0.5	0.2
160	155	549	12	162.3	0.7	0.7	0.5
160	156	736	6	135.9	0.5	0.5	0.3
160	157	927	6	199.2	0.6	0.6	0.3
160	158	588	11	217.8	0.7	0.7	0.4
160	159	1264	1	147	0.6	0.6	0.3
160	160	401	1	101.8	0.8	0.8	0.4
170	1	448	1	141.3	0.7	0.7	0
170	2	622	1	160.2	0.6	0.6	0
170	3	1064	1	155.3	0.7	0.7	0
170	4	1701	1	201.2	0.8	0.8	0.1
170	5	463	1	111.4	0.6	0.6	0
170	6	2621	1	398.4	0.6	0.6	0.1
170	7	3248	2	502.6	0.6	0.6	0.1
170	8	1017	2	124.5	0.7	0.7	0.1
170	9	543	2	132.2	0.7	0.7	0
170	10	1435	1	254.9	0.7	0.7	0
170	11	507	3	123.4	0.6	0.6	0.1
170	12	438	4	116.7	0.6	0.6	0
170	13	619	2	136.6	0.5	0.5	0.1
170	14	328	2	69.1	0.6	0.6	0.2
170	15	219	4	84.9	0.7	0.7	0.1
170	16	638	2	148.2	0.7	0.7	0.3
170	17	862	2	142	0.6	0.6	0
170	18	247	1	48.5	0.5	0.5	0
170	19	948	1	188	0.7	0.7	0.1
170	20	575	2	132	0.7	0.7	0.2
170	21	2814	3	397.1	0.6	0.6	0
170	22	1284	3	192	0.8	0.8	0
170	23	2365	2	394.7	0.4	0.4	0
170	24	1170	3	225.6	0.7	0.7	0.1
170	25	538	3	130.1	0.7	0.7	0.1
170	26	457	4	114.6	0.7	0.7	0.2
170	27	324	2	78	0.7	0.7	0.2
170	28	815	3	223.1	0.7	0.7	0.3
170	29	1061	5	261.4	0.7	0.7	0.2
170	30	598	2	230.6	0.6	0.6	0.1
170	31	647	4	121	0.7	0.7	0.2
170	32	806	2	226.2	0.5	0.5	0.4
170	33	1093	2	343.2	0.4	0.4	0.1
170	34	238	10	68.9	0.5	0.5	0.3
170	35	950	1	336.3	0.6	0.6	0.1
170	36	870	2	187.8	0.6	0.6	0
170	37	1872	3	230.1	0.7	0.7	0.2
170	38	387	4	130.6	0.6	0.6	0.2
170	39	759	3	169.8	0.6	0.6	0.2
170	40	813	7	134.6	0.7	0.7	0.2
170	41	924	3	151.3	0.8	0.8	0.3
170	42	533	5	193.9	0.6	0.6	0.2
170	43	346	1	70	0.6	0.6	0.1
170	44	901	2	112.7	0.6	0.6	0.1
170	45	365	2	73	0.7	0.7	0.1
170	46	809	3	127.7	0.6	0.6	0.3
170	47	1853	3	238.1	0.8	0.8	0.2
170	48	1511	9	287.8	0.6	0.6	0.2
170	49	785	6	225.1	0.5	0.5	0.1
170	50	492	4	169.9	0.7	0.7	0.5
170	51	677	2	93.4	0.7	0.7	0.3
170	52	540	12	102.8	0.6	0.6	0.2
170	53	712	6	186.2	0.7	0.7	0.3
170	54	776	3	253.2	0.6	0.6	0.1
170	55	507	4	145.3	0.6	0.6	0.1
170	56	851	3	266.5	0.6	0.6	0.3
170	57	747	5	225.6	0.7	0.7	0.1
170	58	963	2	190.8	0.7	0.7	0.3
170	59	356	3	101.4	0.7	0.7	0.2
170	60	1685	2	197.1	0.7	0.7	0.5
170	61	428	6	73.9	0.6	0.6	0.4
170	62	897	1	217.5	0.7	0.7	0.3
170	63	1685	1	315.8	0.6	0.6	0.4
170	64	2519	6	381.1	0.6	0.6	0.1
170	65	829	5	152.4	0.7	0.7	0.4
170	66	840	1	219.5	0.7	0.7	0.4
170	67	523	2	113.2	0.7	0.7	0.4
170	68	867	1	154	0.6	0.6	0.3
170	69	1117	4	208.1	0.7	0.7	0.2
170	70	251	3	72.4	0.7	0.7	0.3
170	71	1217	1	167.2	0.7	0.7	0.4
170	72	1818	6	324.4	0.6	0.6	0.4
170	73	752	5	152	0.5	0.5	0.2
170	74	466	2	134.9	0.6	0.6	0.5
170	75	3148	8	370.7	0.6	0.6	0.3
170	76	352	9	113.7	0.6	0.6	0.3
170	77	1431	3	230.1	0.7	0.7	0.4
170	78	469	1	123	0.7	0.7	0.3
170	79	1395	5	204.8	0.6	0.6	0.1
170	80	962	6	326.5	0.6	0.6	0.3
170	81	962	1	208.2	0.5	0.5	0.4
170	82	1105	9	302	0.6	0.6	0.4
170	83	528	8	122.6	0.6	0.6	0.2
170	84	419	1	121.3	0.6	0.6	0.4
170	85	555	1	96.9	0.6	0.6	0.4
170	86	531	2	166.8	0.7	0.7	0.7
170	87	1877	4	270.1	0.7	0.7	0.4
170	88	2032	1	269.8	0.8	0.8	0.4
170	89	1110	4	247.9	0.5	0.5	0.3
170	90	1863	6	381.5	0.8	0.8	0.3
170	91	923	6	167.8	0.6	0.6	0.3
170	92	2070	3	252.5	0.5	0.5	0.2
170	93	252	1	80.2	0.6	0.6	0.5
170	94	526	3	137.7	0.7	0.7	0.5
170	95	4327	10	538.7	0.6	0.6	0.3
170	96	821	8	164.8	0.6	0.6	0.3
170	97	1355	2	207.4	0.7	0.7	0.6
170	98	1173	7	232.7	0.6	0.6	0.3
170	99	350	12	114.8	0.6	0.6	0.3
170	100	998	4	243.8	0.5	0.5	0.2
170	101	448	5	110	0.7	0.7	0.6
170	102	1513	1	273.7	0.5	0.5	0.2
170	103	665	5	148.1	0.7	0.7	0.4
170	104	409	6	87.9	0.7	0.7	0.2
170	105	938	5	266.9	0.4	0.4	0.2
170	106	1074	3	347.2	0.7	0.7	0.3
170	107	2580	7	345.7	0.7	0.7	0.3
170	108	1820	7	376.6	0.6	0.6	0.3
170	109	211	5	72.1	0.7	0.7	0.4
170	110	1147	1	295.6	0.7	0.7	0.5
170	111	1528	3	415.4	0.6	0.6	0.3
170	112	547	2	128.1	0.7	0.7	0.3
170	113	2668	6	364.1	0.8	0.8	0.6
170	114	701	4	269.2	0.5	0.5	0.4
170	115	706	12	206.3	0.6	0.6	0.4
170	116	721	6	127.8	0.7	0.7	0.3
170	117	707	11	167.2	0.7	0.7	0.1
170	118	740	2	158.2	0.7	0.7	0.4
170	119	1033	3	213.7	0.7	0.7	0.4
170	120	443	3	126.9	0.7	0.7	0.5
170	121	673	1	132.5	0.6	0.6	0.4
170	122	1281	4	224.9	0.6	0.6	0.4
170	123	1031	2	138.1	0.7	0.7	0.3
170	124	450	8	140.1	0.4	0.4	0.1
170	125	753	5	158.9	0.6	0.6	0.4
170	126	1933	1	278.7	0.6	0.6	0.4
170	127	1094	1	212.1	0.5	0.5	0.3
170	128	1512	1	262.1	0.6	0.6	0.3
170	129	926	2	156.8	0.6	0.6	0.3
170	130	424	4	90.8	0.6	0.6	0.3
170	131	1724	2	270.2	0.6	0.6	0.3
170	132	2423	6	313.8	0.7	0.7	0.3
170	133	1043	1	205	0.6	0.6	0.2
170	134	1616	5	221.5	0.8	0.8	0.3
170	135	841	13	185.6	0.6	0.6	0.4
170	136	1253	1	265.7	0.7	0.7	0.4
170	137	1131	8	320.3	0.7	0.7	0.2
170	138	1281	4	248.2	0.7	0.7	0.5
170	139	816	1	117.1	0.7	0.7	0.5
170	140	170	6	61.7	0.6	0.6	0.2
170	141	627	3	124.8	0.6	0.6	0.5
170	142	635	4	146.1	0.6	0.6	0.5
170	143	591	2	110.9	0.6	0.6	0.4
170	144	636	4	125.5	0.8	0.8	0.5
170	145	911	6	198	0.6	0.6	0.3
170	146	153	2	57.3	0.6	0.6	0.5
170	147	1193	3	161.9	0.6	0.6	0.3
170	148	1607	7	236.9	0.4	0.4	0.3
170	149	1960	5	253.8	0.6	0.6	0.5
170	150	620	5	118.5	0.8	0.8	0.6
170	151	1724	1	294.7	0.7	0.7	0.4
170	152	643	2	99.6	0.6	0.6	0.4
170	153	149	2	70.5	0.6	0.6	0.2
170	154	1073	10	236	0.7	0.7	0.3
170	155	734	5	118.4	0.7	0.7	0.4
170	156	571	7	203.7	0.6	0.6	0.1
170	157	598	1	151.2	0.5	0.5	0.4
170	158	678	8	102.9	0.7	0.7	0.6
170	159	1018	2	201.1	0.7	0.7	0.4
170	160	1094	3	184.5	0.6	0.6	0.5
170	161	1098	3	130.9	0.7	0.7	0.3
170	162	232	10	52.9	0.8	0.8	0.4
170	163	828	3	138.1	0.7	0.7	0.6
170	164	1247	7	181.8	0.5	0.5	0.3
170	165	793	6	190.6	0.5	0.5	0.2
170	166	878	12	166.5	0.6	0.6	0.2
170	167	1083	3	203.3	0.7	0.7	0.7
170	168	659	3	170	0.5	0.5	0.3
170	169	448	3	119.9	0.7	0.7	0.4
170	170	1378	7	287.1	0.7	0.7	0.4
180	1	1991	1	256	0.7	0.7	0
180	2	128	1	38.9	0.5	0.5	0
180	3	889	1	192	0.6	0.6	0
180	4	708	1	120	0.6	0.6	0
180	5	799	1	174.7	0.6	0.6	0
180	6	1212	1	240.5	0.6	0.6	0
180	7	521	1	109.9	0.6	0.6	0
180	8	705	1	165.9	0.6	0.6	0
180	9	631	2	83	0.6	0.6	0.1
180	10	804	2	175.4	0.7	0.7	0.1
180	11	202	2	78.7	0.7	0.7	0.1
180	12	679	2	212.2	0.6	0.6	0
180	13	569	1	115.8	0.8	0.8	0.1
180	14	368	2	72.5	0.7	0.7	0
180	15	566	4	139.7	0.6	0.6	0.1
180	16	1278	4	248	0.6	0.6	0
180	17	471	2	95.8	0.7	0.7	0
180	18	398	2	139.9	0.6	0.6	0
180	19	976	1	198.6	0.7	0.7	0.2
180	20	2003	4	442.6	0.5	0.5	0
180	21	810	4	115.3	0.7	0.7	0.1
180	22	168	2	42.7	0.7	0.7	0.1
180	23	710	4	151.6	0.6	0.6	0
180	24	1114	3	167.5	0.7	0.7	0.1
180	25	466	4	127.6	0.7	0.7	0
180	26	654	2	115.5	0.7	0.7	0.1
180	27	549	3	158.5	0.7	0.7	0.2
180	28	598	3	98.1	0.6	0.6	0.2
180	29	1277	5	234.9	0.6	0.6	0.2
180	30	1105	11	284.4	0.6	0.6	0
180	31	1003	4	182.5	0.7	0.7	0.1
180	32	648	2	148.7	0.6	0.6	0.2
180	33	588	1	154.8	0.7	0.7	0.3
180	34	464	1	88.5	0.6	0.6	0.2
180	35	1168	5	204	0.6	0.6	0.2
180	36	817	4	169.4	0.7	0.7	0.2
180	37	287	3	83.2	0.6	0.6	0.1
180	38	965	4	246.8	0.6	0.6	0.1
180	39	242	1	91.6	0.5	0.5	0.3
180	40	346	2	71.6	0.8	0.8	0.4
180	41	536	6	137.4	0.8	0.8	0.3
180	42	666	2	129.8	0.5	0.5	0.3
180	43	1013	2	168.8	0.7	0.7	0.3
180	44	1810	6	311.3	0.8	0.8	0.2
180	45	1144	3	287.6	0.7	0.7	0.5
180	46	1094	3	155.9	0.6	0.6	0.3
180	47	1012	6	279.4	0.5	0.5	0.3
180	48	304	6	99.1	0.5	0.5	0
180	49	260	7	72	0.7	0.7	0.1
180	50	1026	5	203.1	0.9	0.9	0.2
180	51	329	3	88	0.7	0.7	0.4
180	52	410	4	90.6	0.7	0.7	0.2
180	53	1882	6	240	0.7	0.7	0.2
180	54	785	2	140.1	0.8	0.8	0.3
180	55	1234	4	207.6	0.6	0.6	0.4
180	56	772	1	202.5	0.7	0.7	0.3
180	57	731	4	104.6	0.8	0.8	0.5
180	58	930	6	182.2	0.7	0.7	0.4
180	59	849	9	196.8	0.4	0.4	0.3
180	60	846	1	163.6	0.6	0.6	0.2
180	61	1075	3	217.1	0.4	0.4	0.2
180	62	465	1	143.4	0.5	0.5	0.2
180	63	324	1	84.1	0.7	0.7	0.4
180	64	985	2	208.6	0.6	0.6	0.2
180	65	737	4	128.9	0.7	0.7	0.3
180	66	543	3	108.1	0.6	0.6	0.4
180	67	1542	4	291.8	0.7	0.7	0.2
180	68	1591	2	284.9	0.8	0.8	0.3
180	69	569	3	183.3	0.6	0.6	0.3
180	70	308	4	74.8	0.8	0.8	0.2
180	71	1831	7	400.2	0.6	0.6	0.2
180	72	583	3	90	0.7	0.7	0.4
180	73	820	4	218.9	0.6	0.6	0.2
180	74	148	5	50.7	0.5	0.5	0.2
180	75	583	6	185.9	0.6	0.6	0.4
180	76	932	9	228	0.6	0.6	0.3
180	77	829	7	125.9	0.8	0.8	0.3
180	78	181	10	63.2	0.5	0.5	0.1
180	79	1058	12	227.4	0.7	0.7	0.3
180	80	442	2	135.6	0.6	0.6	0.3
180	81	618	1	116.3	0.6	0.6	0.3
180	82	789	8	209.2	0.6	0.6	0.3
180	83	534	8	101.4	0.7	0.7	0.3
180	84	116	5	45	0.6	0.6	0.2
180	85	725	7	177.3	0.7	0.7	0.4
180	86	916	5	194.7	0.6	0.6	0.1
180	87	807	5	258	0.5	0.5	0.3
180	88	806	10	209.6	0.7	0.7	0.2
180	89	2041	3	339.7	0.6	0.6	0.4
180	90	1359	1	311.5	0.5	0.5	0.3
180	91	223	5	89.1	0.6	0.6	0.4
180	92	334	5	84	0.7	0.7	0.3
180	93	452	1	98.3	0.7	0.7	0.6
180	94	489	2	147.3	0.6	0.6	0.3
180	95	409	3	89.9	0.7	0.7	0.3
180	96	1099	2	154.5	0.5	0.5	0.1
180	97	1071	8	313.4	0.6	0.6	0.3
180	98	875	10	165.2	0.7	0.7	0.4
180	99	688	1	136.7	0.6	0.6	0.3
180	100	309	1	69.4	0.6	0.6	0.1
180	101	405	1	83.8	0.6	0.6	0.4
180	102	1779	2	342.4	0.6	0.6	0.4
180	103	540	2	146.4	0.7	0.7	0.4
180	104	461	10	141.9	0.6	0.6	0.6
180	105	2265	2	319.6	0.7	0.7	0.3
180	106	736	13	162.9	0.7	0.7	0.2
180	107	417	2	96	0.7	0.7	0.6
180	108	1476	5	192.1	0.6	0.6	0.4
180	109	379	7	145.2	0.6	0.6	0.2
180	110	1697	3	235.6	0.7	0.7	0.5
180	111	329	5	102.8	0.7	0.7	0.5
180	112	482	4	97.5	0.7	0.7	0.3
180	113	706	6	162.9	0.7	0.7	0.4
180	114	1069	4	253.5	0.7	0.7	0.5
180	115	781	9	163.3	0.6	0.6	0.4
180	116	209	3	85.3	0.6	0.6	0.5
180	117	685	10	164.8	0.7	0.7	0.3
180	118	367	13	116.2	0.7	0.7	0.4
180	119	1319	1	277.4	0.6	0.6	0.4
180	120	957	1	211.3	0.6	0.6	0.5
180	121	1083	12	321.1	0.5	0.5	0.1
180	122	792	5	134.5	0.8	0.8	0.5
180	123	1242	6	214.7	0.6	0.6	0.4
180	124	1392	1	284.2	0.6	0.6	0.4
180	125	604	5	173.2	0.7	0.7	0.4
180	126	1296	2	185	0.7	0.7	0.6
180	127	634	4	151.3	0.6	0.6	0.5
180	128	512	11	140.4	0.7	0.7	0.5
180	129	351	3	111	0.7	0.7	0.5
180	130	1637	8	286.5	0.6	0.6	0.4
180	131	1114	5	157.6	0.5	0.5	0.3
180	132	510	4	104	0.7	0.7	0.3
180	133	1645	13	289.6	0.8	0.8	0.5
180	134	1356	5	186.4	0.4	0.4	0.2
180	135	616	7	114.2	0.8	0.8	0.5
180	136	495	15	100.7	0.7	0.7	0.5
180	137	387	8	108.2	0.6	0.6	0.2
180	138	465	5	172.5	0.5	0.5	0.1
180	139	343	8	78.1	0.7	0.7	0.3
180	140	567	2	110.5	0.4	0.4	0.2
180	141	949	3	138.9	0.7	0.7	0.5
180	142	2690	11	457.7	0.7	0.7	0.3
180	143	540	7	164.4	0.6	0.6	0.3
180	144	1169	10	185.3	0.8	0.8	0.4
180	145	1301	2	199.5	0.7	0.7	0.5
180	146	1517	1	247.6	0.5	0.5	0.1
180	147	1232	2	187.8	0.6	0.6	0.6
180	148	1391	2	214.5	0.6	0.6	0.5
180	149	1011	1	267.2	0.7	0.7	0.5
180	150	559	10	187	0.8	0.8	0.3
180	151	1088	10	256.5	0.5	0.5	0.2
180	152	394	10	143.5	0.7	0.7	0.4
180	153	941	5	272.2	0.7	0.7	0.5
180	154	1954	6	302.8	0.6	0.6	0.4
180	155	504	12	148.6	0.6	0.6	0.3
180	156	599	6	151.5	0.5	0.5	0.3
180	157	1219	3	192.2	0.8	0.8	0.4
180	158	1112	4	323	0.7	0.7	0.5
180	159	798	3	196.8	0.5	0.5	0.4
180	160	1201	4	186.6	0.5	0.5	0.3
180	161	812	6	150.2	0.6	0.6	0.2
180	162	310	5	92.9	0.6	0.6	0.5
180	163	720	5	111.4	0.7	0.7	0.5
180	164	438	9	118.9	0.5	0.5	0.5
180	165	976	2	204.2	0.6	0.6	0.3
180	166	1711	7	364.8	0.6	0.6	0.4
180	167	924	1	129.1	0.6	0.6	0.4
180	168	1556	5	307.2	0.6	0.6	0.4
180	169	1264	6	350.9	0.7	0.7	0.3
180	170	915	7	239.2	0.6	0.6	0.3
180	171	826	12	177.3	0.8	0.8	0.3
180	172	1205	5	244.5	0.7	0.7	0.4
180	173	1063	2	255.6	0.6	0.6	0.4
180	174	754	15	183	0.4	0.4	0.2
180	175	506	8	127.9	0.7	0.7	0.7
180	176	1448	1	279.3	0.6	0.6	0.3
180	177	256	5	77.3	0.7	0.7	0.4
180	178	695	12	138.7	0.6	0.6	0.4
180	179	853	2	188.3	0.5	0.5	0.2
180	180	1763	2	287.5	0.5	0.5	0.3
190	1	967	1	248.1	0.6	0.6	0
190	2	289	1	79.6	0.6	0.6	0
190	3	685	1	167.1	0.6	0.6	0
190	4	460	1	101.4	0.5	0.5	0
190	5	700	1	134.7	0.7	0.7	0
190	6	1196	1	127.3	0.7	0.7	0.1
190	7	417	1	116.2	0.6	0.6	0
190	8	1018	2	262.1	0.7	0.7	0
190	9	1372	1	223.6	0.7	0.7	0.3
190	10	815	1	176.7	0.7	0.7	0.1
190	11	616	1	126	0.7	0.7	0.3
190	12	906	2	199.4	0.6	0.6	0.1
190	13	1057	1	207.1	0.7	0.7	0.2
190	14	1617	2	241.2	0.6	0.6	0.2
190	15	347	1	87.2	0.5	0.5	0.1
190	16	279	3	81.6	0.7	0.7	0
190	17	125	2	47.4	0.6	0.6	0
190	18	1045	2	132.3	0.8	0.8	0.1
190	19	1112	2	207.4	0.7	0.7	0.2
190	20	770	3	171.5	0.7	0.7	0.3
190	21	660	4	234.5	0.7	0.7	0.2
190	22	1653	2	190.8	0.8	0.8	0.1
190	23	1831	4	292.7	0.6	0.6	0.1
190	24	1345	2	194.5	0.6	0.6	0.2
190	25	889	4	122.4	0.7	0.7	0
190	26	1078	5	257.5	0.8	0.8	0.2
190	27	1842	5	358.5	0.7	0.7	0.3
190	28	226	2	57.8	0.8	0.8	0.1
190	29	857	5	137.5	0.6	0.6	0.1
190	30	544	9	146.6	0.6	0.6	0
190	31	568	2	124.3	0.8	0.8	0.1
190	32	590	1	122.9	0.6	0.6	0.2
190	33	1071	2	188.8	0.6	0.6	0.3
190	34	1451	1	249.3	0.6	0.6	0.2
190	35	916	1	177.6	0.5	0.5	0.1
190	36	517	7	117.9	0.7	0.7	0.4
190	37	1335	7	262.8	0.6	0.6	0.1
190	38	492	5	142.6	0.5	0.5	0.2
190	39	601	4	154.5	0.7	0.7	0.5
190	40	1057	6	236	0.5	0.5	0.2
190	41	1049	2	249.6	0.6	0.6	0.1
190	42	899	1	119.2	0.7	0.7	0.5
190	43	409	1	109.5	0.7	0.7	0.4
190	44	544	2	119.2	0.6	0.6	0.2
190	45	742	1	166.1	0.5	0.5	0.2
190	46	1410	4	262.3	0.7	0.7	0.3
190	47	1748	5	270.2	0.6	0.6	0.2
190	48	1226	2	188	0.7	0.7	0.4
190	49	1234	5	195.2	0.7	0.7	0.5
190	50	698	5	135	0.6	0.6	0.2
190	51	845	3	174.8	0.6	0.6	0.4
190	52	569	1	98.3	0.8	0.8	0.6
190	53	639	5	167.1	0.5	0.5	0.1
190	54	407	1	131.2	0.7	0.7	0.4
190	55	1360	5	311.3	0.7	0.7	0.2
190	56	1190	1	172.5	0.6	0.6	0.4
190	57	599	1	125.9	0.6	0.6	0.4
190	58	2773	5	421.7	0.6	0.6	0.1
190	59	777	3	236.6	0.6	0.6	0.3
190	60	290	5	62	0.6	0.6	0.1
190	61	1356	7	185.9	0.6	0.6	0.2
190	62	3101	4	383	0.8	0.8	0.3
190	63	999	9	224.5	0.5	0.5	0
190	64	1161	5	218.7	0.7	0.7	0.6
190	65	679	2	212.9	0.6	0.6	0.2
190	66	617	6	128.3	0.7	0.7	0.3
190	67	347	7	72.5	0.7	0.7	0.3
190	68	1095	3	244.1	0.6	0.6	0.3
190	69	1131	3	282.5	0.5	0.5	0.1
190	70	613	5	158	0.6	0.6	0.2
190	71	2411	4	382.6	0.7	0.7	0.2
190	72	662	5	186.2	0.7	0.7	0.3
190	73	1123	2	279.2	0.4	0.4	0.2
190	74	507	6	102.5	0.8	0.8	0.4
190	75	1633	1	273	0.6	0.6	0.3
190	76	1168	3	315.5	0.5	0.5	0.5
190	77	780	1	216.5	0.5	0.5	0.1
190	78	1496	7	325.7	0.7	0.7	0.5
190	79	495	8	132.5	0.6	0.6	0.4
190	80	1142	12	273	0.8	0.8	0.1
190	81	1769	2	305.9	0.5	0.5	0.4
190	82	1219	5	162.6	0.7	0.7	0.2
190	83	2096	6	372.8	0.8	0.8	0.3
190	84	449	5	87.3	0.5	0.5	0.1
190	85	398	6	88.4	0.7	0.7	0.6
190	86	3328	10	429.2	0.6	0.6	0.2
190	87	397	4	88.8	0.6	0.6	0.4
190	88	807	3	169.9	0.6	0.6	0.4
190	89	542	1	108.6	0.6	0.6	0.2
190	90	1566	8	270.4	0.6	0.6	0.3
190	91	824	3	163.3	0.7	0.7	0.2
190	92	308	1	83	0.6	0.6	0.6
190	93	821	3	114.4	0.7	0.7	0.3
190	94	1999	1	355.8	0.7	0.7	0.4
190	95	289	5	91.3	0.7	0.7	0.4
190	96	1233	1	191.1	0.5	0.5	0.2
190	97	616	4	136.4	0.6	0.6	0.3
190	98	217	5	51.6	0.6	0.6	0.2
190	99	1323	9	279.5	0.5	0.5	0.1
190	100	690	6	166	0.6	0.6	0.4
190	101	786	9	147.3	0.6	0.6	0.3
190	102	1086	5	179.6	0.7	0.7	0.5
190	103	418	2	106.9	0.6	0.6	0.4
190	104	1416	1	234.2	0.7	0.7	0.4
190	105	1321	5	197.5	0.7	0.7	0.5
190	106	473	4	131.3	0.6	0.6	0.3
190	107	2511	2	391.6	0.7	0.7	0.5
190	108	555	8	121.7	0.6	0.6	0.2
190	109	629	1	168.5	0.5	0.5	0.3
190	110	502	8	139.6	0.5	0.5	0.2
190	111	981	6	197.6	0.7	0.7	0.5
190	112	325	12	92.6	0.5	0.5	0.4
190	113	550	5	191.5	0.6	0.6	0.3
190	114	831	5	257.5	0.7	0.7	0.3
190	115	354	6	105.1	0.7	0.7	0.4
190	116	198	3	44.5	0.8	0.8	0.4
190	117	1676	2	345.8	0.6	0.6	0.3
190	118	244	6	87.1	0.7	0.7	0.3
190	119	1679	10	304.5	0.6	0.6	0.4
190	120	626	2	193.8	0.5	0.5	0.3
190	121	460	1	89.2	0.4	0.4	0.3
190	122	1062	1	198.7	0.7	0.7	0.4
190	123	1209	11	256.9	0.6	0.6	0.4
190	124	1222	4	206	0.7	0.7	0.4
190	125	771	3	139.6	0.6	0.6	0.4
190	126	195	10	49.2	0.8	0.8	0.5
