"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"	"Treatment"
80	49	275	1	43.8	0.8	0.8	0.4	"RSR"
80	50	372	1	59.7	0.8	0.8	0.5	"RSR"
80	51	750	5	173.8	0.7	0.7	0.3	"RSR"
80	52	4072	2	460.1	0.9	0.9	0.4	"RSR"
80	53	760	1	167.1	0.8	0.8	0.4	"RSR"
80	54	302	1	57.2	0.7	0.7	0.1	"RSR"
80	55	851	1	113.9	0.8	0.8	0.4	"RSR"
80	56	1617	4	213.5	0.9	0.9	0.2	"RSR"
80	57	490	1	69.5	0.9	0.9	0.6	"RSR"
80	58	509	1	100.5	0.8	0.8	0.5	"RSR"
80	59	700	1	111.2	0.7	0.7	0.6	"RSR"
80	60	241	1	66.8	0.9	0.9	0.2	"RSR"
80	61	1383	5	200.5	0.7	0.7	0.3	"RSR"
80	62	741	4	140.1	0.8	0.8	0.1	"RSR"
80	63	1847	3	223.1	0.8	0.8	0.2	"RSR"
80	64	397	1	70.9	0.9	0.9	0.3	"RSR"
80	65	785	3	151.7	0.6	0.6	0.2	"RSR"
80	66	415	3	72.2	0.8	0.8	0.3	"RSR"
80	67	501	3	80.7	0.7	0.7	0.2	"RSR"
80	68	623	3	113.2	0.8	0.8	0.3	"RSR"
80	69	1255	2	178.2	0.8	0.8	0.5	"RSR"
80	70	375	3	73.6	0.8	0.8	0.5	"RSR"
80	71	816	5	96.8	0.8	0.8	0.5	"RSR"
80	72	1370	1	254.4	0.8	0.8	0.3	"RSR"
80	73	698	2	120.3	0.6	0.6	0.2	"RSR"
80	74	427	1	105.6	0.9	0.9	0.4	"RSR"
80	75	187	4	50.3	0.7	0.7	0.4	"RSR"
80	76	1121	1	157.6	0.8	0.8	0.5	"RSR"
80	77	286	2	61.2	0.9	0.9	0.3	"RSR"
80	78	365	3	56.1	0.9	0.9	0.3	"RSR"
80	79	637	2	103.8	0.8	0.8	0.7	"RSR"
80	80	1029	1	143.5	0.8	0.8	0.4	"RSR"
90	1	766	1	158.6	0.7	0.7	0	"RSR"
90	2	490	1	83.9	0.7	0.7	0	"RSR"
90	3	302	1	86.6	0.6	0.6	0	"RSR"
90	4	1422	1	230.1	0.7	0.7	0	"RSR"
90	5	479	1	166.7	0.7	0.7	0	"RSR"
90	6	519	2	135.9	0.7	0.7	0.1	"RSR"
90	7	655	1	130	0.6	0.6	0	"RSR"
90	8	297	1	71	0.6	0.6	0.1	"RSR"
90	9	656	1	123	0.6	0.6	0.1	"RSR"
90	10	850	3	138.4	0.6	0.6	0.1	"RSR"
90	11	295	2	76.2	0.7	0.7	0.1	"RSR"
90	12	757	4	220.1	0.7	0.7	0.1	"RSR"
90	13	700	3	173.8	0.6	0.6	0.1	"RSR"
90	14	965	6	243.1	0.8	0.8	0	"RSR"
90	15	259	4	61.5	0.6	0.6	0	"RSR"
90	16	545	4	108.6	0.7	0.7	0	"RSR"
90	17	655	6	164.5	0.7	0.7	0	"RSR"
90	18	1402	5	220.3	0.7	0.7	0.2	"RSR"
90	19	1457	4	244.7	0.8	0.8	0	"RSR"
90	20	79	2	33.6	0.6	0.6	0.1	"RSR"
90	21	749	4	123.4	0.6	0.6	0.1	"RSR"
90	22	559	2	162.3	0.7	0.7	0.2	"RSR"
90	23	543	2	144.7	0.8	0.8	0.3	"RSR"
90	24	1678	2	206.7	0.6	0.6	0.3	"RSR"
90	25	1109	3	242.4	0.7	0.7	0.1	"RSR"
90	26	545	2	149.5	0.6	0.6	0.1	"RSR"
90	27	173	5	67.3	0.6	0.6	0	"RSR"
90	28	1030	10	241.3	0.7	0.7	0.3	"RSR"
90	29	238	12	62.9	0.7	0.7	0	"RSR"
90	30	292	2	100.2	0.7	0.7	0.2	"RSR"
90	31	267	7	95.7	0.7	0.7	0.2	"RSR"
90	32	844	5	193.1	0.6	0.6	0	"RSR"
90	33	1051	7	247.6	0.7	0.7	0.4	"RSR"
90	34	663	2	188	0.6	0.6	0.3	"RSR"
90	35	490	6	150.7	0.7	0.7	0.2	"RSR"
90	36	1259	2	190.5	0.6	0.6	0.1	"RSR"
90	37	1433	2	250.2	0.7	0.7	0.2	"RSR"
90	38	985	13	190.3	0.7	0.7	0.1	"RSR"
90	39	678	2	224.7	0.5	0.5	0.1	"RSR"
90	40	459	12	116.2	0.8	0.8	0.1	"RSR"
90	41	577	2	145	0.7	0.7	0.1	"RSR"
90	42	1218	1	186.3	0.6	0.6	0.1	"RSR"
90	43	555	1	127.9	0.7	0.7	0.3	"RSR"
90	44	867	6	293.2	0.7	0.7	0.4	"RSR"
90	45	964	1	141.9	0.8	0.8	0.3	"RSR"
90	46	651	3	140.8	0.8	0.8	0.2	"RSR"
90	47	2351	1	526.7	0.8	0.8	0.3	"RSR"
90	48	654	9	121.2	0.6	0.6	0.1	"RSR"
90	49	809	4	205.2	0.8	0.8	0.2	"RSR"
90	50	393	4	126.6	0.4	0.4	0.1	"RSR"
90	51	512	2	128.6	0.7	0.7	0.4	"RSR"
90	52	1646	7	235.7	0.8	0.8	0.3	"RSR"
90	53	83	3	40.9	0.7	0.7	0.1	"RSR"
90	54	575	6	178.8	0.7	0.7	0.1	"RSR"
90	55	508	6	181.8	0.8	0.8	0.1	"RSR"
90	56	539	3	144.7	0.6	0.6	0.2	"RSR"
90	57	1167	11	205	0.7	0.7	0.2	"RSR"
90	58	2440	3	297.3	0.8	0.8	0	"RSR"
90	59	1292	7	210	0.7	0.7	0	"RSR"
90	60	647	5	140.8	0.9	0.9	0.1	"RSR"
90	61	1248	4	277.9	0.6	0.6	0.2	"RSR"
90	62	217	4	72.1	0.8	0.8	0.2	"RSR"
90	63	879	2	156.5	0.6	0.6	0.1	"RSR"
90	64	1771	3	332.2	0.6	0.6	0.2	"RSR"
90	65	542	9	110.4	0.6	0.6	0.2	"RSR"
90	66	384	3	129	0.8	0.8	0.2	"RSR"
90	67	1116	11	291.3	0.7	0.7	0.1	"RSR"
90	68	725	8	161.7	0.6	0.6	0.1	"RSR"
90	69	751	1	163.3	0.7	0.7	0.2	"RSR"
90	70	857	10	193.7	0.7	0.7	0.2	"RSR"
90	71	1834	1	435.8	0.9	0.9	0.3	"RSR"
90	72	663	7	209.9	0.8	0.8	0.1	"RSR"
90	73	932	9	190.3	0.6	0.6	0.2	"RSR"
90	74	327	2	105.7	0.8	0.8	0.4	"RSR"
90	75	1091	1	144.2	0.5	0.5	0.1	"RSR"
90	76	759	5	162.2	0.7	0.7	0.1	"RSR"
90	77	487	9	146.1	0.6	0.6	0.2	"RSR"
90	78	812	9	173.3	0.7	0.7	0.2	"RSR"
90	79	494	8	124	0.7	0.7	0.4	"RSR"
90	80	391	10	107.1	0.6	0.6	0.3	"RSR"
90	81	296	1	91.7	0.7	0.7	0.2	"RSR"
90	82	1504	1	208.1	0.7	0.7	0.2	"RSR"
90	83	801	5	209	0.7	0.7	0.2	"RSR"
90	84	698	2	112.3	0.5	0.5	0.1	"RSR"
90	85	436	2	114.9	0.7	0.7	0.4	"RSR"
90	86	434	9	147.1	0.6	0.6	0.1	"RSR"
90	87	313	7	93.9	0.6	0.6	0.4	"RSR"
90	88	438	6	126.7	0.7	0.7	0.3	"RSR"
90	89	1167	13	192.3	0.5	0.5	0.1	"RSR"
90	90	543	10	118.1	0.6	0.6	0.3	"RSR"
100	1	701	1	128.5	0.8	0.8	0	"RSR"
100	2	1172	1	154.4	0.7	0.7	0	"RSR"
100	3	186	1	59.2	0.6	0.6	0	"RSR"
100	4	872	1	152.1	0.7	0.7	0	"RSR"
100	5	720	1	194.3	0.8	0.8	0	"RSR"
100	6	262	1	98.7	0.7	0.7	0	"RSR"
100	7	519	1	141	0.7	0.7	0.1	"RSR"
100	8	567	1	166.9	0.5	0.5	0.1	"RSR"
100	9	464	1	115.7	0.7	0.7	0	"RSR"
100	10	1133	1	216.4	0.6	0.6	0.4	"RSR"
100	11	1439	2	230	0.6	0.6	0	"RSR"
100	12	698	2	168.5	0.7	0.7	0.1	"RSR"
100	13	825	2	125.1	0.7	0.7	0	"RSR"
100	14	1146	1	162.2	0.5	0.5	0.2	"RSR"
100	15	436	2	95.2	0.7	0.7	0	"RSR"
100	16	1833	1	229.6	0.7	0.7	0.1	"RSR"
100	17	486	2	134.5	0.6	0.6	0.1	"RSR"
100	18	435	2	111.3	0.8	0.8	0.2	"RSR"
100	19	1184	1	142.6	0.7	0.7	0.1	"RSR"
100	20	1737	3	245.5	0.7	0.7	0.1	"RSR"
100	21	405	4	78.6	0.7	0.7	0.1	"RSR"
100	22	517	2	115	0.5	0.5	0.3	"RSR"
100	23	983	1	150.9	0.8	0.8	0.1	"RSR"
100	24	661	2	133.7	0.7	0.7	0	"RSR"
100	25	1324	5	218.8	0.5	0.5	0	"RSR"
100	26	452	2	98.7	0.7	0.7	0.1	"RSR"
100	27	2102	3	262.8	0.8	0.8	0	"RSR"
100	28	659	2	111.6	0.8	0.8	0.3	"RSR"
100	29	301	2	80.1	0.8	0.8	0.1	"RSR"
100	30	2949	2	344.2	0.8	0.8	0	"RSR"
100	31	189	3	47.6	0.7	0.7	0.1	"RSR"
100	32	121	1	28.4	0.5	0.5	0.2	"RSR"
100	33	1201	3	195	0.8	0.8	0.2	"RSR"
100	34	268	4	91.1	0.8	0.8	0.3	"RSR"
100	35	1268	4	179.4	0.7	0.7	0.1	"RSR"
100	36	484	2	94.3	0.6	0.6	0.3	"RSR"
100	37	299	2	83.3	0.8	0.8	0.2	"RSR"
100	38	884	3	189.1	0.6	0.6	0.1	"RSR"
100	39	470	3	89.1	0.7	0.7	0.2	"RSR"
100	40	1280	2	169.9	0.7	0.7	0.3	"RSR"
100	41	451	1	93.7	0.5	0.5	0.1	"RSR"
100	42	2598	2	284.1	0.6	0.6	0.1	"RSR"
100	43	634	5	99.7	0.6	0.6	0.2	"RSR"
100	44	1046	1	208.4	0.6	0.6	0.1	"RSR"
100	45	2248	1	260.5	0.7	0.7	0.1	"RSR"
100	46	621	3	196.8	0.6	0.6	0.2	"RSR"
100	47	648	3	163.5	0.6	0.6	0	"RSR"
100	48	1247	1	164.1	0.6	0.6	0.2	"RSR"
100	49	652	2	146	0.7	0.7	0	"RSR"
100	50	635	8	140.9	0.8	0.8	0.2	"RSR"
100	51	832	2	129.5	0.8	0.8	0.2	"RSR"
100	52	1212	4	255.5	0.7	0.7	0.3	"RSR"
100	53	711	1	170.5	0.7	0.7	0.3	"RSR"
100	54	438	1	111.5	0.6	0.6	0.1	"RSR"
100	55	875	4	151.2	0.7	0.7	0	"RSR"
100	56	1182	5	283.1	0.6	0.6	0	"RSR"
100	57	160	4	60	0.8	0.8	0.1	"RSR"
100	58	933	3	226.5	0.7	0.7	0.2	"RSR"
100	59	1135	1	243.9	0.8	0.8	0.1	"RSR"
100	60	315	5	81	0.8	0.8	0.2	"RSR"
100	61	1618	2	270.8	0.8	0.8	0.4	"RSR"
100	62	1613	1	211.6	0.7	0.7	0.2	"RSR"
100	63	751	3	241.8	0.7	0.7	0.4	"RSR"
100	64	452	3	126	0.7	0.7	0.1	"RSR"
100	65	116	4	37.1	0.7	0.7	0.1	"RSR"
100	66	1286	8	354.7	0.7	0.7	0.2	"RSR"
100	67	516	1	114.3	0.5	0.5	0.2	"RSR"
100	68	2375	4	295	0.7	0.7	0.2	"RSR"
100	69	929	2	240.6	0.6	0.6	0.2	"RSR"
100	70	1050	7	199.9	0.6	0.6	0	"RSR"
100	71	738	2	122	0.7	0.7	0.2	"RSR"
100	72	899	3	188.5	0.6	0.6	0.3	"RSR"
100	73	242	2	81.3	0.7	0.7	0.3	"RSR"
100	74	1034	4	191.9	0.8	0.8	0.4	"RSR"
100	75	972	4	163.6	0.6	0.6	0.4	"RSR"
100	76	844	2	168.4	0.6	0.6	0.2	"RSR"
100	77	639	6	117.8	0.7	0.7	0	"RSR"
100	78	513	4	107.3	0.6	0.6	0.1	"RSR"
100	79	1594	6	276.9	0.7	0.7	0.3	"RSR"
100	80	842	4	131.1	0.5	0.5	0.5	"RSR"
100	81	554	6	140	0.6	0.6	0.3	"RSR"
100	82	748	3	110.3	0.6	0.6	0.2	"RSR"
100	83	462	2	102.8	0.8	0.8	0.5	"RSR"
100	84	1161	1	251.7	0.8	0.8	0.4	"RSR"
100	85	453	5	111.1	0.7	0.7	0.2	"RSR"
100	86	1197	3	213.3	0.8	0.8	0.2	"RSR"
100	87	441	5	80	0.8	0.8	0.3	"RSR"
100	88	491	7	130.7	0.6	0.6	0.1	"RSR"
100	89	352	2	86.1	0.7	0.7	0.4	"RSR"
100	90	581	6	154.9	0.7	0.7	0.2	"RSR"
100	91	1211	7	293.6	0.7	0.7	0.1	"RSR"
100	92	365	7	140	0.6	0.6	0.3	"RSR"
100	93	581	6	107.5	0.7	0.7	0.3	"RSR"
100	94	1998	2	329.9	0.6	0.6	0.4	"RSR"
100	95	1071	1	204.7	0.8	0.8	0.3	"RSR"
100	96	967	4	173.7	0.7	0.7	0.2	"RSR"
100	97	254	6	92.6	0.8	0.8	0.2	"RSR"
100	98	235	6	60.8	0.7	0.7	0.3	"RSR"
100	99	356	3	113.9	0.6	0.6	0.1	"RSR"
100	100	1866	1	319.8	0.5	0.5	0.2	"RSR"
110	1	908	1	151	0.9	0.9	0	"RSR"
110	2	139	1	43.7	0.9	0.9	0	"RSR"
110	3	147	1	50.6	0.7	0.7	0	"RSR"
110	4	1009	1	130.8	0.6	0.6	0	"RSR"
110	5	735	1	99.4	0.8	0.8	0	"RSR"
110	6	163	1	49.2	1	1	0	"RSR"
110	7	148	1	54.1	0.8	0.8	0	"RSR"
110	8	282	1	68.4	0.8	0.8	0	"RSR"
110	9	636	2	110.5	0.9	0.9	0	"RSR"
110	10	157	1	44.7	0.9	0.9	0	"RSR"
110	11	166	1	53.9	0.9	0.9	0	"RSR"
110	12	208	2	54.4	0.8	0.8	0.1	"RSR"
110	13	684	2	112.3	0.8	0.8	0	"RSR"
110	14	177	4	53.9	1	1	0.2	"RSR"
110	15	199	3	54.9	1	1	0.1	"RSR"
110	16	830	1	181.7	0.8	0.8	0.2	"RSR"
110	17	148	3	40.5	0.9	0.9	0	"RSR"
110	18	580	4	107.4	0.8	0.8	0.1	"RSR"
110	19	131	4	42	0.9	0.9	0	"RSR"
110	20	222	1	36.1	0.7	0.7	0.1	"RSR"
110	21	793	1	175.4	0.8	0.8	0.1	"RSR"
110	22	1480	3	178	0.8	0.8	0.1	"RSR"
110	23	256	2	54.7	0.6	0.6	0.1	"RSR"
110	24	205	3	67.2	0.8	0.8	0	"RSR"
110	25	141	2	39.8	0.9	0.9	0.1	"RSR"
110	26	306	4	50.8	0.6	0.6	0	"RSR"
110	27	909	6	143.3	0.8	0.8	0.1	"RSR"
110	28	2919	2	347.9	0.7	0.7	0	"RSR"
110	29	524	4	102.6	0.9	0.9	0.1	"RSR"
110	30	214	2	57.5	0.7	0.7	0.1	"RSR"
110	31	144	6	57.1	0.9	0.9	0	"RSR"
110	32	405	2	97.8	0.7	0.7	0	"RSR"
110	33	272	4	68.2	0.7	0.7	0	"RSR"
110	34	335	2	82.8	0.7	0.7	0.1	"RSR"
110	35	193	1	69	0.7	0.7	0.1	"RSR"
110	36	212	4	60.8	0.7	0.7	0.2	"RSR"
110	37	133	2	59	0.9	0.9	0.2	"RSR"
110	38	460	4	94.5	0.8	0.8	0.3	"RSR"
110	39	651	1	156.8	0.8	0.8	0.1	"RSR"
110	40	521	7	108.3	1	1	0.1	"RSR"
110	41	504	3	97.4	0.7	0.7	0.2	"RSR"
110	42	269	4	67.4	0.9	0.9	0.3	"RSR"
110	43	297	5	86.2	0.6	0.6	0.2	"RSR"
110	44	276	3	90.5	0.8	0.8	0.2	"RSR"
110	45	1060	4	137	0.6	0.6	0.2	"RSR"
110	46	153	4	54.1	1	1	0.3	"RSR"
110	47	428	3	85.3	0.8	0.8	0.4	"RSR"
110	48	417	1	104.2	0.9	0.9	0.4	"RSR"
110	49	892	3	209	0.8	0.8	0.1	"RSR"
110	50	132	3	33.9	0.8	0.8	0.2	"RSR"
110	51	1412	12	207.2	0.7	0.7	0.2	"RSR"
110	52	433	7	87.9	0.8	0.8	0.1	"RSR"
110	53	1075	1	142.6	0.5	0.5	0.2	"RSR"
110	54	741	7	113.2	0.8	0.8	0	"RSR"
110	55	170	1	39.7	0.6	0.6	0	"RSR"
110	56	515	2	125.1	0.9	0.9	0.3	"RSR"
110	57	251	2	72.1	0.7	0.7	0.2	"RSR"
110	58	1067	1	155.4	0.8	0.8	0.4	"RSR"
110	59	208	8	75.3	0.9	0.9	0.1	"RSR"
110	60	1679	8	240.1	0.8	0.8	0	"RSR"
110	61	186	1	52.5	1	1	0.2	"RSR"
110	62	179	5	53.5	0.9	0.9	0.1	"RSR"
110	63	819	3	128.8	0.6	0.6	0.2	"RSR"
110	64	659	10	104	0.7	0.7	0.1	"RSR"
110	65	1031	3	152.2	0.7	0.7	0.1	"RSR"
110	66	133	1	53.2	0.9	0.9	0.3	"RSR"
110	67	424	1	106.3	0.5	0.5	0	"RSR"
110	68	665	3	134	0.8	0.8	0.1	"RSR"
110	69	174	6	62	0.8	0.8	0.2	"RSR"
110	70	124	1	45.6	0.8	0.8	0.2	"RSR"
110	71	853	1	126.2	0.8	0.8	0.2	"RSR"
110	72	298	3	86.9	0.7	0.7	0.3	"RSR"
110	73	303	10	72.5	0.7	0.7	0	"RSR"
110	74	1569	5	314.6	0.7	0.7	0.3	"RSR"
110	75	447	7	97.8	0.6	0.6	0.2	"RSR"
110	76	753	7	123.3	0.8	0.8	0.2	"RSR"
110	77	282	5	111.6	0.8	0.8	0.4	"RSR"
110	78	203	5	53.7	0.7	0.7	0.4	"RSR"
110	79	555	1	113.4	0.8	0.8	0.3	"RSR"
110	80	679	8	123	0.9	0.9	0.3	"RSR"
110	81	104	5	52.1	0.7	0.7	0.4	"RSR"
110	82	549	2	87.4	0.5	0.5	0.4	"RSR"
110	83	848	4	180.8	0.8	0.8	0.5	"RSR"
110	84	2992	13	363.6	0.7	0.7	0.2	"RSR"
110	85	108	6	34.3	0.8	0.8	0.3	"RSR"
110	86	1830	1	242.7	0.9	0.9	0.1	"RSR"
110	87	215	5	61.9	0.7	0.7	0.3	"RSR"
110	88	234	9	72.6	0.9	0.9	0.1	"RSR"
110	89	977	2	198.1	0.7	0.7	0.2	"RSR"
110	90	159	2	56.6	1	1	0.3	"RSR"
110	91	391	2	114.6	0.8	0.8	0.4	"RSR"
110	92	462	5	110	0.8	0.8	0.2	"RSR"
110	93	112	4	45	1	1	0.4	"RSR"
110	94	1261	1	170.8	0.8	0.8	0.3	"RSR"
110	95	622	6	110.4	0.9	0.9	0.3	"RSR"
110	96	167	10	68.9	0.8	0.8	0.2	"RSR"
110	97	996	1	207.2	0.6	0.6	0.2	"RSR"
110	98	509	3	97.2	0.9	0.9	0.3	"RSR"
110	99	185	2	47	0.7	0.7	0.3	"RSR"
110	100	140	6	37.6	0.6	0.6	0.2	"RSR"
110	101	136	4	38.9	0.8	0.8	0.2	"RSR"
110	102	350	3	94	0.8	0.8	0.2	"RSR"
110	103	1326	9	314.9	0.7	0.7	0.1	"RSR"
110	104	723	6	124.8	0.8	0.8	0.4	"RSR"
110	105	157	7	73.8	0.8	0.8	0.1	"RSR"
110	106	232	4	80.2	0.9	0.9	0.3	"RSR"
110	107	150	5	72.4	0.9	0.9	0.2	"RSR"
110	108	1108	6	157.6	0.7	0.7	0.4	"RSR"
110	109	230	2	61.2	0.8	0.8	0.2	"RSR"
110	110	288	4	72.8	0.9	0.9	0.4	"RSR"
120	1	222	1	30.2	0.9	0.9	0	"RSR"
120	2	84	1	25.5	1	1	0	"RSR"
120	3	63	1	17.2	0.9	0.9	0	"RSR"
120	4	96	1	23.4	1	1	0	"RSR"
120	5	81	1	20.2	1	1	0	"RSR"
120	6	58	1	14.7	0.9	0.9	0	"RSR"
120	7	889	1	107.9	1	1	0	"RSR"
120	8	74	1	18.5	1	1	0	"RSR"
120	9	62	1	17.8	0.8	0.8	0	"RSR"
120	10	53	2	17.6	1	1	0	"RSR"
120	11	67	2	19.5	1	1	0	"RSR"
120	12	78	1	21.9	0.8	0.8	0	"RSR"
120	13	78	1	24.8	1	1	0.2	"RSR"
120	14	75	2	18.9	1	1	0.2	"RSR"
120	15	93	1	23.6	1	1	0.1	"RSR"
120	16	82	1	20.1	1	1	0.1	"RSR"
120	17	74	2	26.2	1	1	0.1	"RSR"
120	18	85	2	22	0.9	0.9	0	"RSR"
120	19	81	2	24.2	1	1	0	"RSR"
120	20	117	2	33.1	1	1	0.3	"RSR"
120	21	76	1	26	1	1	0.3	"RSR"
120	22	62	2	24.3	1	1	0.3	"RSR"
120	23	93	1	23	1	1	0.2	"RSR"
120	24	54	2	19.1	0.8	0.8	0.1	"RSR"
120	25	69	1	23.7	1	1	0.4	"RSR"
120	26	75	1	22.2	1	1	0.2	"RSR"
120	27	94	4	26.6	0.9	0.9	0	"RSR"
120	28	1080	3	133.3	0.9	0.9	0.1	"RSR"
120	29	266	1	41.1	0.8	0.8	0.2	"RSR"
120	30	2155	2	232.3	0.9	0.9	0.2	"RSR"
120	31	82	1	28.4	1	1	0.3	"RSR"
120	32	79	1	23.7	1	1	0.3	"RSR"
120	33	143	2	31.2	0.9	0.9	0	"RSR"
120	34	227	3	41.1	1	1	0.1	"RSR"
120	35	278	3	46.8	1	1	0	"RSR"
120	36	252	3	51.1	1	1	0.2	"RSR"
120	37	47	5	20.5	0.9	0.9	0	"RSR"
120	38	116	5	32.1	1	1	0.1	"RSR"
120	39	46	3	20.4	0.9	0.9	0.2	"RSR"
120	40	260	3	51.9	1	1	0	"RSR"
120	41	52	1	16.4	0.9	0.9	0.4	"RSR"
120	42	222	3	39.1	1	1	0.2	"RSR"
120	43	90	1	26.3	0.9	0.9	0.2	"RSR"
120	44	472	3	66.8	0.8	0.8	0	"RSR"
120	45	93	5	24.1	1	1	0	"RSR"
120	46	58	4	21.2	1	1	0.3	"RSR"
120	47	69	4	22.4	1	1	0.3	"RSR"
120	48	74	3	21.6	1	1	0.2	"RSR"
120	49	241	2	42.8	1	1	0.3	"RSR"
120	50	107	3	26.8	1	1	0.2	"RSR"
120	51	96	3	30	1	1	0.4	"RSR"
120	52	61	4	19.6	0.9	0.9	0.2	"RSR"
120	53	240	3	44	0.9	0.9	0.4	"RSR"
120	54	74	2	22	1	1	0.6	"RSR"
120	55	116	5	29.6	1	1	0.3	"RSR"
120	56	877	3	115.4	0.9	0.9	0.2	"RSR"
120	57	205	4	46	1	1	0	"RSR"
120	58	64	1	27.7	1	1	0.3	"RSR"
120	59	73	3	24.6	0.9	0.9	0.3	"RSR"
120	60	97	3	25.2	1	1	0.4	"RSR"
120	61	92	1	27.6	0.9	0.9	0.6	"RSR"
120	62	63	4	21.8	0.9	0.9	0.1	"RSR"
120	63	84	4	28.6	0.9	0.9	0.5	"RSR"
120	64	69	2	17.8	1	1	0.3	"RSR"
120	65	79	4	23.5	0.9	0.9	0.3	"RSR"
120	66	79	2	18.8	0.9	0.9	0.2	"RSR"
120	67	99	5	32.2	0.9	0.9	0.1	"RSR"
120	68	61	1	24.8	0.7	0.7	0.1	"RSR"
120	69	78	4	25.5	1	1	0.4	"RSR"
120	70	770	4	96.2	0.9	0.9	0.1	"RSR"
120	71	95	2	25.9	0.9	0.9	0.2	"RSR"
120	72	66	4	25.1	1	1	0.2	"RSR"
120	73	234	7	51	1	1	0.4	"RSR"
120	74	76	1	18.8	1	1	0.7	"RSR"
120	75	86	1	32.2	1	1	0.3	"RSR"
120	76	1165	3	133.4	0.9	0.9	0.4	"RSR"
120	77	84	2	26.3	0.9	0.9	0.2	"RSR"
120	78	98	5	34.8	1	1	0.3	"RSR"
120	79	331	3	52	0.8	0.8	0.3	"RSR"
120	80	121	6	32.7	1	1	0.4	"RSR"
120	81	69	2	27.1	0.9	0.9	0.4	"RSR"
120	82	373	1	57.9	0.9	0.9	0.2	"RSR"
120	83	87	1	21.9	0.8	0.8	0.5	"RSR"
120	84	82	3	29.3	1	1	0.5	"RSR"
120	85	124	2	37.1	1	1	0.3	"RSR"
120	86	133	3	31.4	1	1	0.1	"RSR"
120	87	473	3	68.1	0.9	0.9	0.2	"RSR"
120	88	672	1	89.8	0.9	0.9	0.3	"RSR"
120	89	68	4	21.5	0.9	0.9	0.4	"RSR"
120	90	100	5	31.4	1	1	0.5	"RSR"
120	91	169	2	38.2	0.9	0.9	0.5	"RSR"
120	92	244	2	47.6	0.8	0.8	0.3	"RSR"
120	93	122	4	34.9	0.9	0.9	0.3	"RSR"
120	94	80	9	28.9	0.9	0.9	0.6	"RSR"
120	95	53	2	19.7	0.9	0.9	0.5	"RSR"
120	96	66	4	19.1	0.9	0.9	0.5	"RSR"
120	97	86	2	24.2	0.8	0.8	0.4	"RSR"
120	98	230	3	53.2	1	1	0.4	"RSR"
120	99	98	6	34.5	1	1	0.4	"RSR"
120	100	71	4	27.5	0.8	0.8	0.6	"RSR"
120	101	70	7	23.9	0.9	0.9	0.3	"RSR"
120	102	108	2	35.5	1	1	0.5	"RSR"
120	103	211	1	35.8	0.7	0.7	0.3	"RSR"
120	104	93	4	36.2	0.9	0.9	0.7	"RSR"
120	105	1144	6	136.8	0.9	0.9	0.4	"RSR"
120	106	88	1	27.9	1	1	0.6	"RSR"
120	107	98	4	33.9	1	1	0.3	"RSR"
120	108	128	1	35.1	1	1	0.5	"RSR"
120	109	98	9	28.6	0.9	0.9	0.2	"RSR"
120	110	118	7	32	1	1	0.4	"RSR"
120	111	225	5	47.6	0.9	0.9	0.5	"RSR"
120	112	114	10	30.5	1	1	0.3	"RSR"
120	113	83	2	25.8	0.9	0.9	0.4	"RSR"
120	114	250	3	51.4	0.8	0.8	0.4	"RSR"
120	115	90	6	26.7	1	1	0.3	"RSR"
120	116	81	2	27.7	0.8	0.8	0.5	"RSR"
120	117	68	1	22.8	1	1	0.3	"RSR"
120	118	70	1	27.5	0.9	0.9	0.5	"RSR"
120	119	84	1	30	0.9	0.9	0.4	"RSR"
120	120	69	1	23.5	1	1	0.4	"RSR"
130	1	176	1	66.1	0.9	0.9	0	"RSR"
130	2	130	2	54	0.9	0.9	0	"RSR"
130	3	296	4	50.9	0.8	0.8	0	"RSR"
130	4	401	10	78.1	0.8	0.8	0	"RSR"
130	5	124	5	41.8	0.9	0.9	0	"RSR"
130	6	111	1	53.6	0.9	0.9	0	"RSR"
130	7	1465	4	185	0.7	0.7	0	"RSR"
130	8	119	3	34.6	0.8	0.8	0.1	"RSR"
130	9	177	5	61.6	0.8	0.8	0	"RSR"
130	10	1457	3	169	0.5	0.5	0	"RSR"
130	11	1530	7	195.8	0.8	0.8	0	"RSR"
130	12	1215	4	157.7	0.7	0.7	0.1	"RSR"
130	13	349	7	85.1	0.8	0.8	0.1	"RSR"
130	14	336	3	68.6	0.9	0.9	0.1	"RSR"
130	15	610	14	160	0.7	0.7	0.1	"RSR"
130	16	838	3	146.7	0.7	0.7	0	"RSR"
130	17	338	6	95.9	0.8	0.8	0.1	"RSR"
130	18	276	9	61.3	0.7	0.7	0.2	"RSR"
130	19	411	17	110.1	0.6	0.6	0	"RSR"
130	20	1558	9	289.8	0.7	0.7	0	"RSR"
130	21	1134	2	195.2	0.6	0.6	0.1	"RSR"
130	22	131	2	41.9	0.7	0.7	0	"RSR"
130	23	195	12	54.1	0.7	0.7	0	"RSR"
130	24	220	4	72.9	0.9	0.9	0.3	"RSR"
130	25	494	7	81	0.9	0.9	0.1	"RSR"
130	26	2081	9	256.4	0.6	0.6	0	"RSR"
130	27	1364	8	230	0.7	0.7	0	"RSR"
130	28	351	9	103.2	0.9	0.9	0	"RSR"
130	29	864	13	187.2	0.7	0.7	0	"RSR"
