"number_wasps"	"w"	"max_steps"	"min_steps"	"mean_steps"	"mean_survival"	"mean_nested"	"mean_usurp"
120	27	405	2	54.4	0.9	0.9	0.1
120	28	404	3	84.7	0.7	0.7	0
120	29	260	2	41.6	0.7	0.7	0.1
120	30	2216	1	282	0.7	0.7	0.3
120	31	1114	3	187.1	0.6	0.6	0.2
120	32	838	3	148.7	0.7	0.7	0.2
120	33	360	1	49.3	0.8	0.8	0.5
120	34	2192	1	316.6	0.7	0.7	0.3
120	35	927	2	172.6	0.7	0.7	0.2
120	36	517	1	121.1	0.7	0.7	0.2
120	37	1658	6	190.9	0.8	0.8	0.3
120	38	516	1	107.7	0.8	0.8	0.2
120	39	481	5	94.5	0.8	0.8	0.2
120	40	1122	1	220.5	0.7	0.7	0.1
120	41	221	1	43.4	0.8	0.8	0.3
120	42	326	3	97.7	0.6	0.6	0.1
120	43	1341	6	227.1	0.7	0.7	0
120	44	630	1	82.5	0.7	0.7	0.2
120	45	428	2	77.7	0.6	0.6	0.3
120	46	218	1	72.3	0.7	0.7	0.2
120	47	857	2	117.5	0.7	0.7	0.3
120	48	1192	4	219.3	0.7	0.7	0.1
120	49	1470	3	163.9	0.9	0.9	0.2
120	50	290	3	49.1	0.8	0.8	0.4
120	51	866	4	233.6	0.6	0.6	0.2
120	52	1596	1	238.8	0.7	0.7	0.1
120	53	541	3	91.1	0.8	0.8	0.5
120	54	177	1	51.7	0.7	0.7	0.2
120	55	654	3	110.9	0.8	0.8	0.3
120	56	322	3	59.2	0.7	0.7	0.3
120	57	902	3	113.2	0.8	0.8	0.1
120	58	1525	1	275.2	0.6	0.6	0.3
120	59	384	5	79	0.7	0.7	0.3
120	60	493	4	132.4	0.7	0.7	0.3
120	61	316	2	45.5	0.9	0.9	0.4
120	62	369	3	70	0.7	0.7	0.2
120	63	1473	2	234.8	0.7	0.7	0.2
120	64	697	2	123.4	0.7	0.7	0.4
120	65	1546	3	334	0.6	0.6	0.1
120	66	323	3	78.5	0.6	0.6	0.1
120	67	337	2	84.2	0.7	0.7	0.1
120	68	145	4	27.2	0.9	0.9	0.4
120	69	1137	2	231.4	0.6	0.6	0.3
120	70	149	4	35	0.8	0.8	0.2
120	71	694	3	204.7	0.6	0.6	0.2
120	72	1538	1	282.6	0.7	0.7	0.4
120	73	1255	1	166.8	0.7	0.7	0.4
120	74	507	1	118.2	0.6	0.6	0.3
120	75	354	2	48.6	0.9	0.9	0.4
120	76	441	4	105.6	0.7	0.7	0.2
120	77	748	4	177	0.7	0.7	0.2
120	78	172	1	51.9	0.7	0.7	0.3
120	79	1528	3	298.9	0.6	0.6	0.1
120	80	446	3	95.5	0.7	0.7	0.2
120	81	419	2	66.5	0.7	0.7	0.4
120	82	347	2	83.7	0.6	0.6	0.4
120	83	1023	3	221.7	0.6	0.6	0.2
120	84	1292	4	187.5	0.7	0.7	0.2
120	85	1138	2	152.6	0.6	0.6	0.3
120	86	615	10	164.1	0.6	0.6	0.1
120	87	362	1	80	0.8	0.8	0.4
120	88	157	5	44.4	0.6	0.6	0.4
120	89	1005	2	145.3	0.8	0.8	0.7
120	90	1089	1	181.5	0.6	0.6	0.2
120	91	720	4	152.5	0.7	0.7	0.3
120	92	984	1	251.5	0.7	0.7	0.4
120	93	113	1	32.1	0.8	0.8	0.4
120	94	399	2	86.5	0.7	0.7	0.3
120	95	1172	4	159.7	0.6	0.6	0.2
120	96	2476	1	308.2	0.6	0.6	0.3
120	97	1388	3	294.3	0.7	0.7	0.4
120	98	212	4	53.5	0.8	0.8	0.3
120	99	568	1	153.7	0.5	0.5	0.2
120	100	495	5	122.6	0.7	0.7	0.3
120	101	773	1	107.2	0.8	0.8	0.6
120	102	519	6	114.5	0.6	0.6	0.4
120	103	1393	3	201.3	0.7	0.7	0.4
120	104	1630	1	180.4	0.9	0.9	0.7
120	105	257	4	75.5	0.6	0.6	0.3
120	106	1372	9	184.6	0.7	0.7	0.2
120	107	89	6	31.5	0.7	0.7	0.4
120	108	430	4	105.7	0.7	0.7	0.3
120	109	260	2	67.8	0.7	0.7	0.4
120	110	1153	4	337.2	0.7	0.7	0.4
120	111	357	1	79.2	0.6	0.6	0.3
120	112	1053	2	174.4	0.6	0.6	0.2
120	113	823	2	122.6	0.7	0.7	0.4
120	114	640	3	94.3	0.7	0.7	0.1
120	115	2032	1	290.2	0.7	0.7	0.3
120	116	520	1	106.6	0.7	0.7	0.6
120	117	477	1	135.5	0.7	0.7	0.4
120	118	464	5	137.4	0.5	0.5	0.1
120	119	887	3	173.5	0.6	0.6	0.3
120	120	724	1	99.6	0.8	0.8	0.2
130	1	125	1	14.3	0.8	0.8	0
130	2	259	1	56.3	0.8	0.8	0
130	3	135	1	26.3	0.8	0.8	0
130	4	316	1	56.3	0.8	0.8	0.1
130	5	151	1	36.3	0.8	0.8	0.1
130	6	858	1	91.8	0.9	0.9	0
130	7	1853	1	356.2	0.8	0.8	0
130	8	586	1	82	0.8	0.8	0.1
130	9	843	2	109.8	0.8	0.8	0.1
130	10	831	2	197.1	0.7	0.7	0
130	11	1092	1	216.2	0.8	0.8	0
130	12	442	2	62.5	0.8	0.8	0
130	13	341	1	75.5	0.8	0.8	0.1
130	14	878	2	223.1	0.7	0.7	0
130	15	622	2	122.8	0.7	0.7	0
130	16	1415	1	230.4	0.7	0.7	0.1
130	17	731	2	120.7	0.7	0.7	0.1
130	18	1725	2	181	0.9	0.9	0
130	19	2781	1	349	0.7	0.7	0.2
130	20	577	2	117.1	0.7	0.7	0
130	21	643	1	70.8	0.8	0.8	0.1
130	22	410	1	51.7	0.9	0.9	0.2
130	23	716	3	92.4	0.6	0.6	0.2
130	24	718	2	144.7	0.7	0.7	0
130	25	490	1	60.2	0.9	0.9	0.1
130	26	649	2	82.3	0.8	0.8	0.2
130	27	302	3	46	0.9	0.9	0.2
130	28	1280	1	231	0.8	0.8	0.4
130	29	1570	4	169.7	0.7	0.7	0
130	30	606	4	119.1	0.7	0.7	0
130	31	654	1	78.6	0.8	0.8	0.3
130	32	230	4	51.5	0.7	0.7	0
130	33	1281	1	185	0.7	0.7	0.2
130	34	1110	3	200.5	0.8	0.8	0.2
130	35	1441	2	256.4	0.7	0.7	0.4
130	36	801	2	172.5	0.7	0.7	0.1
130	37	2161	1	287.1	0.7	0.7	0.3
130	38	523	3	85.1	0.6	0.6	0.1
130	39	244	1	48.1	0.8	0.8	0.2
130	40	625	1	113.3	0.8	0.8	0.3
130	41	1223	1	223.7	0.7	0.7	0.3
130	42	951	2	121.4	0.7	0.7	0.4
130	43	292	1	65.9	0.8	0.8	0.3
130	44	1962	3	262.5	0.7	0.7	0.1
130	45	446	2	56.9	0.8	0.8	0.3
130	46	589	3	80.3	0.7	0.7	0.1
130	47	434	2	57.6	0.8	0.8	0.3
130	48	523	5	115	0.7	0.7	0.2
130	49	1590	3	174.5	0.8	0.8	0.1
130	50	421	1	104	0.6	0.6	0.1
130	51	1995	2	232.6	0.8	0.8	0.4
130	52	241	1	45.6	0.8	0.8	0.4
130	53	986	4	222	0.7	0.7	0.2
130	54	1463	4	255.5	0.6	0.6	0.1
130	55	386	4	110.9	0.7	0.7	0.4
130	56	894	2	125.6	0.7	0.7	0.4
130	57	1099	5	207.3	0.7	0.7	0.3
130	58	691	2	140.8	0.7	0.7	0.3
130	59	474	8	111.6	0.7	0.7	0.3
130	60	1246	2	155.4	0.8	0.8	0.5
130	61	1650	4	218.7	0.8	0.8	0.2
130	62	503	3	78.4	0.8	0.8	0.5
130	63	381	1	72.1	0.6	0.6	0.3
130	64	1009	7	199.7	0.6	0.6	0.2
130	65	568	6	74.2	0.9	0.9	0.4
130	66	100	2	23.1	0.9	0.9	0.5
130	67	1431	5	201.2	0.6	0.6	0.2
130	68	478	3	139.6	0.7	0.7	0.2
130	69	379	1	70.7	0.7	0.7	0.6
130	70	973	3	166.4	0.7	0.7	0.2
130	71	709	2	123.5	0.6	0.6	0.4
130	72	333	2	60.7	0.6	0.6	0.1
130	73	528	2	123	0.8	0.8	0.5
130	74	1566	4	257.5	0.7	0.7	0.5
130	75	1127	4	161.1	0.8	0.8	0.6
130	76	258	1	56.7	0.7	0.7	0.2
130	77	753	3	141.3	0.7	0.7	0.3
130	78	148	4	48	0.7	0.7	0.2
130	79	205	1	48.6	0.8	0.8	0.5
130	80	430	2	109	0.6	0.6	0.4
130	81	660	1	114.1	0.8	0.8	0.1
130	82	753	3	151.4	0.6	0.6	0.2
130	83	1120	2	249.9	0.7	0.7	0.6
130	84	1892	2	256.3	0.7	0.7	0.3
130	85	369	8	125	0.6	0.6	0
130	86	306	1	68.9	0.6	0.6	0.3
130	87	1204	2	206	0.7	0.7	0.3
130	88	654	1	142.5	0.6	0.6	0.4
130	89	758	1	98.3	0.8	0.8	0.5
130	90	406	1	89.1	0.7	0.7	0.5
130	91	81	3	28.6	0.8	0.8	0.2
130	92	644	4	103.4	0.8	0.8	0.4
130	93	384	4	106.8	0.6	0.6	0.3
130	94	1258	1	272.4	0.6	0.6	0.4
130	95	1162	4	203.7	0.6	0.6	0.2
130	96	96	2	34.3	0.7	0.7	0.1
130	97	1439	1	190	0.5	0.5	0.3
130	98	1480	2	223.8	0.7	0.7	0.3
130	99	1012	2	193.8	0.7	0.7	0.4
130	100	586	3	149.4	0.7	0.7	0.4
130	101	595	1	138.3	0.7	0.7	0.4
130	102	84	1	15.6	0.7	0.7	0.3
130	103	652	2	131.2	0.7	0.7	0.6
130	104	1056	5	172.8	0.7	0.7	0.3
130	105	1156	2	175.1	0.7	0.7	0.3
130	106	392	3	77	0.6	0.6	0.3
130	107	282	2	70.6	0.6	0.6	0.5
130	108	559	1	119.9	0.6	0.6	0.2
130	109	2319	3	431.1	0.6	0.6	0.3
130	110	590	4	103.4	0.8	0.8	0.3
130	111	1709	1	201.5	0.7	0.7	0.4
130	112	100	6	31.4	0.7	0.7	0.5
130	113	1386	3	276.9	0.6	0.6	0.3
130	114	1031	6	211.6	0.7	0.7	0.1
130	115	333	2	55.7	0.7	0.7	0.2
130	116	932	1	262.8	0.6	0.6	0.4
130	117	1250	1	188.4	0.5	0.5	0.2
130	118	129	2	46	0.6	0.6	0.4
130	119	544	5	94.8	0.6	0.6	0.4
130	120	427	5	100.5	0.7	0.7	0.2
130	121	1386	2	246.5	0.7	0.7	0.5
130	122	981	1	119.7	0.7	0.7	0.4
130	123	1952	1	464	0.6	0.6	0.3
130	124	811	3	174	0.6	0.6	0.5
130	125	203	4	54.2	0.7	0.7	0.2
130	126	396	1	115.1	0.7	0.7	0.4
130	127	486	1	81.8	0.6	0.6	0.4
130	128	339	5	99.1	0.7	0.7	0
130	129	1801	8	218.2	0.6	0.6	0.3
130	130	501	1	166	0.6	0.6	0.1
140	1	597	1	66.4	0.7	0.7	0
140	2	167	1	18.1	0.8	0.8	0
140	3	715	1	96.3	0.8	0.8	0
140	4	641	1	74.1	0.9	0.9	0
140	5	976	1	114.3	0.8	0.8	0.1
140	6	157	1	26.2	0.8	0.8	0
140	7	243	1	64	0.7	0.7	0
140	8	321	1	40.6	0.9	0.9	0
140	9	1706	2	182.1	0.9	0.9	0.1
140	10	806	1	163.1	0.8	0.8	0
140	11	682	2	116	0.8	0.8	0
140	12	556	2	146.9	0.7	0.7	0
140	13	1079	1	136.1	0.7	0.7	0.1
140	14	709	2	164.4	0.7	0.7	0.1
140	15	481	1	130.8	0.7	0.7	0.1
140	16	502	1	60.7	0.8	0.8	0.2
140	17	843	2	154.4	0.8	0.8	0
140	18	1815	1	330.1	0.7	0.7	0.2
140	19	609	2	109.6	0.6	0.6	0
140	20	706	1	97.4	0.8	0.8	0.2
140	21	1374	1	238.8	0.6	0.6	0.1
140	22	415	2	89	0.8	0.8	0.2
140	23	443	2	78.3	0.7	0.7	0
140	24	497	2	88.3	0.8	0.8	0.3
140	25	510	2	69.9	0.8	0.8	0.1
140	26	361	2	48	0.9	0.9	0.1
140	27	1015	2	121.8	0.8	0.8	0.2
140	28	548	3	94	0.7	0.7	0.2
140	29	1088	1	144.6	0.7	0.7	0.2
140	30	715	1	90	0.8	0.8	0.2
140	31	242	3	53.4	0.8	0.8	0.2
140	32	1344	3	207.4	0.7	0.7	0.1
140	33	2117	3	332	0.7	0.7	0.2
140	34	927	1	156.6	0.8	0.8	0.4
140	35	767	3	97.3	0.7	0.7	0.2
140	36	1529	1	205.2	0.7	0.7	0.2
140	37	465	1	121.6	0.6	0.6	0.4
140	38	829	2	112.6	0.8	0.8	0.2
140	39	1067	5	172.1	0.7	0.7	0.2
140	40	2879	1	320.2	0.7	0.7	0.3
140	41	903	2	153.9	0.7	0.7	0.1
140	42	578	1	89	0.8	0.8	0.4
140	43	387	1	74.1	0.8	0.8	0.4
140	44	1074	3	177.3	0.7	0.7	0.2
140	45	2508	2	260.3	0.8	0.8	0.2
140	46	479	5	91.7	0.7	0.7	0
140	47	285	3	53	0.8	0.8	0.4
140	48	798	3	100.4	0.7	0.7	0.2
140	49	875	4	181.1	0.6	0.6	0.1
140	50	1003	1	197.2	0.8	0.8	0.2
140	51	774	4	95.2	0.8	0.8	0.3
140	52	1519	2	201.1	0.6	0.6	0.2
140	53	836	1	136.5	0.8	0.8	0.4
140	54	379	1	75.1	0.7	0.7	0.4
140	55	1165	4	197	0.7	0.7	0.3
140	56	228	3	55.4	0.8	0.8	0.1
140	57	362	3	48.8	0.8	0.8	0.3
140	58	643	1	107.5	0.6	0.6	0.3
140	59	947	3	128.2	0.6	0.6	0.3
140	60	1187	6	193.3	0.7	0.7	0.2
140	61	1182	3	153.5	0.6	0.6	0.1
140	62	907	4	117.9	0.8	0.8	0.3
140	63	882	2	224.3	0.7	0.7	0.2
140	64	904	1	170.9	0.7	0.7	0.3
140	65	159	4	33	0.7	0.7	0.2
140	66	434	6	129	0.6	0.6	0.2
140	67	665	2	133.7	0.7	0.7	0.1
140	68	243	1	39.7	0.8	0.8	0.5
140	69	1269	1	307.3	0.5	0.5	0.2
140	70	1027	4	176	0.7	0.7	0.1
140	71	298	1	77.4	0.7	0.7	0.1
140	72	345	4	51.8	0.8	0.8	0.2
140	73	626	2	121.9	0.5	0.5	0.2
140	74	977	2	114.1	0.9	0.9	0.3
140	75	803	4	146.2	0.5	0.5	0.1
140	76	285	2	55	0.8	0.8	0.3
140	77	424	5	126.1	0.6	0.6	0.1
140	78	606	2	131.1	0.7	0.7	0.3
140	79	488	1	115.2	0.7	0.7	0.5
140	80	789	1	130.9	0.8	0.8	0.4
140	81	1049	6	177.9	0.6	0.6	0.2
140	82	1229	1	258.6	0.7	0.7	0.3
140	83	179	3	35.2	0.8	0.8	0.3
140	84	300	5	87.4	0.6	0.6	0.4
140	85	978	6	226	0.6	0.6	0.2
140	86	170	1	31.8	0.8	0.8	0.5
140	87	656	4	125.2	0.7	0.7	0.2
140	88	265	4	87.8	0.5	0.5	0.1
140	89	1412	1	169.9	0.6	0.6	0.2
140	90	354	1	70.9	0.7	0.7	0.4
140	91	832	5	246.4	0.6	0.6	0.2
140	92	405	1	95.9	0.6	0.6	0.2
140	93	908	2	196.4	0.7	0.7	0.3
140	94	122	1	35.4	0.7	0.7	0.3
140	95	1246	1	253.2	0.6	0.6	0.3
140	96	1086	1	149.4	0.7	0.7	0.3
140	97	690	2	104.3	0.7	0.7	0.4
140	98	572	3	127.7	0.7	0.7	0.6
140	99	1073	2	122.6	0.8	0.8	0.5
140	100	1623	2	224.7	0.6	0.6	0.4
140	101	1530	5	289.4	0.5	0.5	0.1
140	102	1156	2	177.9	0.7	0.7	0.4
140	103	474	1	114.4	0.7	0.7	0.3
140	104	358	1	103.8	0.6	0.6	0.3
140	105	1139	2	207.5	0.7	0.7	0.4
140	106	2337	3	347.2	0.7	0.7	0.3
140	107	1087	1	195.5	0.7	0.7	0.4
140	108	982	5	118.3	0.8	0.8	0.6
140	109	699	2	100.8	0.7	0.7	0.3
140	110	880	2	121.8	0.7	0.7	0.1
140	111	1445	3	390.7	0.6	0.6	0.4
140	112	1122	1	236	0.5	0.5	0.2
140	113	1119	2	196.9	0.7	0.7	0.3
140	114	1392	1	162.9	0.7	0.7	0.5
140	115	1133	3	211.1	0.7	0.7	0.4
140	116	836	6	255.9	0.6	0.6	0.5
140	117	754	7	166.3	0.7	0.7	0.2
140	118	2952	3	320.2	0.8	0.8	0.2
140	119	402	3	83.5	0.8	0.8	0.5
140	120	3149	1	349.8	0.7	0.7	0.2
140	121	1058	3	193	0.6	0.6	0.4
140	122	622	1	134.9	0.6	0.6	0.3
140	123	514	3	95.2	0.7	0.7	0.4
140	124	658	1	178.5	0.5	0.5	0.4
140	125	547	1	111.1	0.8	0.8	0.6
140	126	1124	5	234.2	0.5	0.5	0.3
140	127	724	1	131.4	0.7	0.7	0.3
140	128	827	2	163.5	0.7	0.7	0.3
140	129	1486	6	188.3	0.8	0.8	0.4
140	130	1509	4	259.8	0.7	0.7	0.2
140	131	293	2	61.4	0.7	0.7	0.5
140	132	988	5	234.5	0.7	0.7	0.1
140	133	441	3	104.7	0.7	0.7	0.4
140	134	276	2	73.4	0.7	0.7	0.4
140	135	950	4	242.4	0.4	0.4	0.2
140	136	585	1	95.2	0.6	0.6	0.3
140	137	2031	1	327.2	0.6	0.6	0.4
140	138	724	3	95.7	0.6	0.6	0.4
140	139	281	3	89.7	0.7	0.7	0.1
140	140	658	4	79.3	0.9	0.9	0.4
150	1	492	1	65.9	0.8	0.8	0
150	2	304	1	38.5	0.9	0.9	0
150	3	190	1	26.3	0.9	0.9	0
150	4	262	1	37.8	0.7	0.7	0
150	5	1036	1	133.4	0.8	0.8	0
150	6	193	1	38.3	0.8	0.8	0
150	7	259	1	46.8	0.8	0.8	0
150	8	2955	1	305.9	0.8	0.8	0.2
150	9	1372	1	288.4	0.7	0.7	0.1
150	10	302	2	85.2	0.7	0.7	0
150	11	160	1	38	0.8	0.8	0
150	12	876	2	175.1	0.7	0.7	0.2
150	13	728	2	109.9	0.7	0.7	0.1
150	14	148	1	34.5	0.8	0.8	0.1
150	15	697	1	107.9	0.8	0.8	0.1
150	16	286	2	36	0.9	0.9	0.1
150	17	600	1	71.3	0.8	0.8	0.2
150	18	313	1	40.2	0.7	0.7	0.1
150	19	1160	2	216.9	0.8	0.8	0
150	20	1478	1	165	0.7	0.7	0.1
150	21	801	1	99.5	0.8	0.8	0.3
150	22	1085	2	166.6	0.7	0.7	0.3
150	23	632	2	151.7	0.7	0.7	0.1
150	24	1325	2	159.9	0.8	0.8	0
150	25	983	1	143.1	0.8	0.8	0.2
150	26	471	2	65.5	0.8	0.8	0
150	27	2279	4	403.8	0.6	0.6	0.2
150	28	1547	3	175.1	0.8	0.8	0
150	29	936	2	261.8	0.7	0.7	0.1
150	30	778	4	112	0.7	0.7	0
150	31	518	4	119.9	0.7	0.7	0.1
150	32	561	2	82.7	0.8	0.8	0.2
150	33	555	2	69.9	0.9	0.9	0.3
150	34	989	1	167.5	0.7	0.7	0.3
150	35	1259	2	233.2	0.6	0.6	0.2
150	36	262	2	53.1	0.8	0.8	0.2
150	37	96	1	33.5	0.7	0.7	0.1
150	38	1098	3	184.1	0.7	0.7	0.3
150	39	133	2	33.6	0.7	0.7	0.1
150	40	242	1	57.3	0.7	0.7	0.2
150	41	331	1	57.3	0.8	0.8	0.4
150	42	600	3	119.1	0.7	0.7	0
150	43	441	2	85	0.8	0.8	0.1
150	44	1091	2	191.3	0.7	0.7	0.3
150	45	366	6	107.6	0.7	0.7	0.1
150	46	577	1	121.1	0.7	0.7	0.4
150	47	738	2	98.4	0.8	0.8	0.1
150	48	173	3	39.6	0.8	0.8	0.5
150	49	722	1	142.8	0.7	0.7	0.2
150	50	339	1	88.4	0.6	0.6	0.2
150	51	493	1	142.6	0.7	0.7	0.2
150	52	2459	3	279.3	0.7	0.7	0
150	53	2072	3	293.6	0.8	0.8	0.3
150	54	320	2	76	0.7	0.7	0.4
150	55	979	4	206.3	0.6	0.6	0.1
150	56	2711	4	514.7	0.6	0.6	0.2
150	57	293	3	75.7	0.7	0.7	0.2
150	58	1076	1	133.8	0.8	0.8	0.5
150	59	1185	3	168.2	0.8	0.8	0.2
150	60	287	1	54	0.8	0.8	0.4
150	61	140	3	34.5	0.7	0.7	0.3
150	62	282	2	39.8	0.8	0.8	0.2
150	63	444	1	54.5	0.7	0.7	0.3
150	64	1182	2	193.9	0.8	0.8	0.3
150	65	834	1	163.7	0.7	0.7	0.1
150	66	681	2	83.8	0.9	0.9	0.5
150	67	786	1	137.8	0.6	0.6	0.2
150	68	534	1	128.6	0.7	0.7	0.2
150	69	822	3	110.8	0.7	0.7	0.4
150	70	528	1	100.1	0.7	0.7	0.4
150	71	1583	1	291.7	0.7	0.7	0.2
150	72	790	3	159.2	0.6	0.6	0.3
150	73	293	3	75.8	0.6	0.6	0.3
150	74	711	5	93.5	0.6	0.6	0.2
150	75	940	1	174.1	0.5	0.5	0.2
150	76	1045	3	158.5	0.8	0.8	0.2
150	77	960	2	110.4	0.7	0.7	0.1
150	78	1936	2	383.9	0.7	0.7	0.3
150	79	754	3	170.3	0.6	0.6	0.2
150	80	482	3	113.2	0.5	0.5	0
150	81	885	3	168.1	0.5	0.5	0.1
150	82	378	1	89.4	0.7	0.7	0.2
150	83	786	1	120.6	0.7	0.7	0.2
150	84	806	1	174.4	0.7	0.7	0.2
150	85	1622	1	228.2	0.7	0.7	0.5
150	86	1436	1	197.4	0.6	0.6	0.4
150	87	353	1	62	0.7	0.7	0.4
150	88	611	1	135.4	0.7	0.7	0.2
150	89	340	3	84.9	0.7	0.7	0.3
150	90	354	1	50.3	0.7	0.7	0.5
150	91	647	7	144.3	0.5	0.5	0
150	92	1234	1	243.5	0.7	0.7	0.4
150	93	415	2	64	0.7	0.7	0.5
150	94	1467	3	230.5	0.7	0.7	0.4
150	95	211	4	58.3	0.7	0.7	0.1
150	96	312	1	62.8	0.8	0.8	0.3
150	97	765	3	179.2	0.6	0.6	0.5
150	98	382	10	79	0.7	0.7	0.1
150	99	1770	5	234.6	0.7	0.7	0
150	100	1606	1	389.6	0.6	0.6	0.3
150	101	2107	3	395.4	0.6	0.6	0.2
150	102	438	3	71	0.9	0.9	0.4
150	103	742	2	98.5	0.7	0.7	0.3
150	104	768	5	126.1	0.6	0.6	0.3
150	105	861	4	149.3	0.6	0.6	0.2
150	106	666	3	118.7	0.7	0.7	0.2
150	107	382	3	81.9	0.8	0.8	0.4
150	108	105	1	40.3	0.8	0.8	0.1
150	109	1081	7	145.7	0.6	0.6	0.2
150	110	786	2	142.3	0.7	0.7	0.3
150	111	2535	1	425.3	0.6	0.6	0.4
150	112	708	3	139.9	0.7	0.7	0.5
150	113	2106	1	385.7	0.7	0.7	0.6
150	114	1355	8	290.1	0.6	0.6	0.5
150	115	716	4	89.2	0.7	0.7	0.2
150	116	957	3	127.7	0.8	0.8	0.5
150	117	1759	1	215.9	0.4	0.4	0.2
150	118	1644	7	319.5	0.6	0.6	0.2
150	119	1829	7	419.2	0.7	0.7	0.3
150	120	673	2	177.5	0.6	0.6	0.2
150	121	399	5	94.3	0.7	0.7	0.4
150	122	1165	1	259.1	0.7	0.7	0.4
150	123	1209	1	216.3	0.7	0.7	0.4
150	124	1159	2	181.4	0.7	0.7	0.6
150	125	404	5	68.5	0.7	0.7	0.3
150	126	1704	2	251.5	0.7	0.7	0.2
150	127	265	1	47.1	0.8	0.8	0.6
150	128	1226	8	270.4	0.6	0.6	0.2
150	129	682	1	147.4	0.7	0.7	0.3
150	130	1188	1	138.2	0.7	0.7	0.3
150	131	401	2	91.9	0.8	0.8	0.5
150	132	1276	1	259.7	0.6	0.6	0.3
150	133	1313	1	219.1	0.5	0.5	0.4
150	134	967	1	146.6	0.8	0.8	0.3
150	135	252	4	50	0.8	0.8	0.5
150	136	450	1	74.8	0.8	0.8	0.6
150	137	699	2	166.3	0.6	0.6	0.4
150	138	245	1	46.3	0.8	0.8	0.6
150	139	1400	2	249.9	0.7	0.7	0.4
150	140	819	1	188.3	0.6	0.6	0.3
150	141	368	5	60.5	0.7	0.7	0.2
150	142	262	2	47.4	0.8	0.8	0.5
150	143	755	2	198.6	0.7	0.7	0.5
150	144	1281	3	166.9	0.6	0.6	0.4
150	145	704	3	97.1	0.8	0.8	0.2
150	146	1673	5	325.8	0.7	0.7	0.2
150	147	745	3	108.8	0.6	0.6	0.3
150	148	907	5	115.9	0.6	0.6	0.3
150	149	679	3	108.8	0.6	0.6	0.1
150	150	102	4	30.5	0.8	0.8	0.5
160	1	523	1	113.2	0.8	0.8	0
160	2	861	1	115.1	0.8	0.8	0
160	3	416	1	52.5	0.8	0.8	0
160	4	563	1	144.2	0.6	0.6	0
160	5	1472	1	169.8	0.7	0.7	0
160	6	567	1	82.5	0.8	0.8	0
160	7	263	1	35.4	0.9	0.9	0
160	8	290	1	59.4	0.8	0.8	0.1
160	9	296	1	49.9	0.8	0.8	0.2
160	10	356	1	64.9	0.7	0.7	0
160	11	492	2	96.5	0.8	0.8	0
160	12	573	1	87.1	0.6	0.6	0
160	13	463	2	69.7	0.8	0.8	0
160	14	309	1	44.1	0.8	0.8	0
160	15	282	1	62.9	0.8	0.8	0
160	16	691	1	100.4	0.7	0.7	0.1
160	17	102	2	16.5	0.8	0.8	0.1
160	18	508	2	123.3	0.7	0.7	0
160	19	98	2	19.9	0.9	0.9	0.1
160	20	195	2	42.5	0.8	0.8	0.1
160	21	649	2	136.5	0.8	0.8	0.2
160	22	290	1	49.2	0.8	0.8	0.3
160	23	1214	1	198.7	0.7	0.7	0.1
160	24	748	2	167	0.7	0.7	0.2
160	25	944	5	212.3	0.7	0.7	0.1
160	26	655	1	76.9	0.8	0.8	0.2
160	27	485	1	68.5	0.7	0.7	0
160	28	147	2	31.7	0.8	0.8	0.1
160	29	436	2	70.9	0.8	0.8	0.2
160	30	1992	2	209.9	0.8	0.8	0.2
160	31	780	2	109.8	0.7	0.7	0.3
160	32	582	1	91.4	0.8	0.8	0.1
160	33	738	3	151.3	0.8	0.8	0
160	34	193	4	46.5	0.8	0.8	0.2
160	35	607	1	86	0.6	0.6	0.2
160	36	1134	3	216.8	0.6	0.6	0.3
160	37	285	2	41.4	0.7	0.7	0.2
160	38	451	2	91.6	0.7	0.7	0.2
160	39	502	3	104.5	0.8	0.8	0.1
160	40	636	2	88	0.7	0.7	0.2
160	41	1216	4	210.1	0.6	0.6	0.2
160	42	667	4	78.3	0.9	0.9	0.2
160	43	1402	1	217.4	0.6	0.6	0.2
160	44	1366	2	181	0.8	0.8	0.2
160	45	417	3	56.9	0.7	0.7	0.2
160	46	442	2	91.2	0.8	0.8	0.3
160	47	366	3	63.6	0.6	0.6	0.1
160	48	1176	5	276	0.7	0.7	0.2
160	49	861	4	126.7	0.8	0.8	0.3
160	50	231	4	37.2	0.9	0.9	0.4
160	51	469	1	57.4	0.9	0.9	0.6
160	52	130	1	31	0.8	0.8	0.3
160	53	652	1	96.5	0.8	0.8	0.2
160	54	391	6	76.1	0.7	0.7	0.2
160	55	1360	4	384.1	0.6	0.6	0.1
160	56	1199	2	200.7	0.6	0.6	0.2
160	57	460	3	88	0.6	0.6	0.3
160	58	938	2	176.7	0.8	0.8	0.3
160	59	1088	3	216.4	0.3	0.3	0.2
160	60	108	3	35.7	0.7	0.7	0.2
160	61	2344	3	371.9	0.5	0.5	0.1
160	62	355	1	71.9	0.7	0.7	0.1
160	63	562	5	104.6	0.7	0.7	0.3
160	64	374	5	62.6	0.7	0.7	0.4
160	65	588	1	81.7	0.7	0.7	0
160	66	1361	1	261.8	0.7	0.7	0.3
160	67	873	4	143.3	0.6	0.6	0.4
160	68	2492	2	271.6	0.8	0.8	0.3
160	69	644	1	151.9	0.6	0.6	0.1
160	70	1560	1	187.7	0.7	0.7	0.3
