"Species"	"number_wasps"	"w"	"s"	"startX"	"startY"	"alive"	"nested"	"usurp"	"currentX"	"currentY"
"gallicus"	50	20	490	19	83	0	0	0	11	100
"gallicus"	50	21	822	19	83	0	0	0	3	99
"gallicus"	50	22	898	19	83	1	1	0	56	96
"gallicus"	50	23	698	19	83	0	0	0	5	99
"gallicus"	50	24	305	19	83	0	0	0	13	100
"gallicus"	50	25	733	19	83	0	0	0	13	97
"gallicus"	50	26	236	19	83	0	0	0	15	97
"gallicus"	50	27	542	19	83	0	0	0	45	97
"gallicus"	50	28	562	19	83	0	0	0	24	100
"gallicus"	50	29	89	19	83	0	0	0	21	100
"gallicus"	50	30	19	19	83	0	0	0	22	91
"gallicus"	50	31	14	19	83	0	0	0	20	88
"gallicus"	50	32	57	19	83	0	0	0	9	98
"gallicus"	50	33	428	19	83	0	0	0	34	100
"gallicus"	50	34	2136	19	83	0	0	0	19	100
"gallicus"	50	35	519	19	83	0	0	0	12	100
"gallicus"	50	36	161	19	83	0	0	0	38	99
"gallicus"	50	37	558	19	83	0	0	0	45	99
"gallicus"	50	38	311	19	83	1	1	0	57	100
"gallicus"	50	39	745	19	83	0	0	0	42	99
"gallicus"	50	40	689	19	83	0	0	0	13	100
"gallicus"	50	41	722	19	83	0	0	0	3	98
"gallicus"	50	42	479	19	83	0	0	0	7	99
"gallicus"	50	43	476	19	83	0	0	0	6	100
"gallicus"	50	44	246	19	83	0	0	0	42	99
"gallicus"	50	45	1303	19	83	0	0	0	35	98
"gallicus"	50	46	329	19	83	0	0	0	16	99
"gallicus"	50	47	613	19	83	0	0	0	22	100
"gallicus"	50	48	201	19	83	0	0	0	33	99
"gallicus"	50	49	103	19	83	0	0	0	15	100
"gallicus"	50	50	98	19	83	0	0	0	17	99
"gallicus"	50	1	50	45	10	1	1	0	50	22
"gallicus"	50	2	29	45	10	1	1	0	45	22
"gallicus"	50	3	23	45	10	1	1	0	48	22
"gallicus"	50	4	42	45	10	1	1	0	43	22
"gallicus"	50	5	51	45	10	1	1	0	46	22
"gallicus"	50	6	39	45	10	1	1	0	47	22
"gallicus"	50	7	41	45	10	1	1	0	47	23
"gallicus"	50	8	18	45	10	1	1	0	44	22
"gallicus"	50	9	23	45	10	1	1	0	49	22
"gallicus"	50	10	33	45	10	1	1	0	49	23
"gallicus"	50	11	26	45	10	1	1	0	48	23
"gallicus"	50	12	46	45	10	1	1	0	36	22
"gallicus"	50	13	27	45	10	1	1	0	50	23
"gallicus"	50	14	44	45	10	1	1	0	53	22
"gallicus"	50	15	52	45	10	1	1	0	48	24
"gallicus"	50	16	41	45	10	1	1	0	51	22
"gallicus"	50	17	38	45	10	1	1	0	50	24
"gallicus"	50	18	27	45	10	1	1	0	51	23
"gallicus"	50	19	1	45	10	0	0	0	45	10
"gallicus"	50	20	33	45	10	1	1	0	47	24
"gallicus"	50	21	36	45	10	1	1	1	47	22
"gallicus"	50	22	39	45	10	1	1	0	38	22
"gallicus"	50	23	21	45	10	1	1	1	48	23
"gallicus"	50	24	37	45	10	1	1	0	41	22
"gallicus"	50	25	34	45	10	1	1	0	49	24
"gallicus"	50	26	38	45	10	1	1	0	51	24
"gallicus"	50	27	33	45	10	1	1	1	46	22
"gallicus"	50	28	49	45	10	1	1	0	44	23
"gallicus"	50	29	36	45	10	1	1	0	42	22
"gallicus"	50	30	24	45	10	1	1	0	45	23
"gallicus"	50	31	51	45	10	1	1	0	55	22
"gallicus"	50	32	39	45	10	1	1	0	52	22
"gallicus"	50	33	50	45	10	1	1	0	49	25
"gallicus"	50	34	42	45	10	1	1	0	43	23
"gallicus"	50	35	39	45	10	1	1	0	46	23
"gallicus"	50	36	21	45	10	1	1	0	40	22
"gallicus"	50	37	70	45	10	1	1	0	69	40
"gallicus"	50	38	32	45	10	1	1	1	38	22
"gallicus"	50	39	12	45	10	0	0	0	45	12
"gallicus"	50	40	19	45	10	1	1	0	46	24
"gallicus"	50	41	49	45	10	1	1	0	52	24
"gallicus"	50	42	35	45	10	1	1	0	39	22
"gallicus"	50	43	31	45	10	1	1	0	48	25
"gallicus"	50	44	26	45	10	1	1	0	38	23
"gallicus"	50	45	29	45	10	1	1	1	44	22
"gallicus"	50	46	30	45	10	1	1	1	46	22
"gallicus"	50	47	51	45	10	1	1	0	40	23
"gallicus"	50	48	35	45	10	0	0	0	43	18
"gallicus"	50	49	45	45	10	1	1	0	47	25
"gallicus"	50	50	35	45	10	1	1	0	47	26
"gallicus"	50	1	34	20	75	1	1	0	10	89
"gallicus"	50	2	56	20	75	1	1	0	20	89
"gallicus"	50	3	29	20	75	1	1	0	25	89
"gallicus"	50	4	50	20	75	1	1	0	19	89
"gallicus"	50	5	50	20	75	1	1	0	9	89
"gallicus"	50	6	32	20	75	1	1	0	23	89
"gallicus"	50	7	42	20	75	1	1	0	18	89
"gallicus"	50	8	20	20	75	1	1	0	19	90
"gallicus"	50	9	48	20	75	1	1	0	18	90
"gallicus"	50	10	29	20	75	1	1	0	13	89
"gallicus"	50	11	37	20	75	1	1	0	17	89
"gallicus"	50	12	31	20	75	1	1	0	17	90
"gallicus"	50	13	31	20	75	1	1	0	21	89
"gallicus"	50	14	40	20	75	0	0	0	17	87
"gallicus"	50	15	72	20	75	1	1	0	22	89
"gallicus"	50	16	26	20	75	1	1	0	16	89
"gallicus"	50	17	34	20	75	1	1	0	26	89
"gallicus"	50	18	30	20	75	1	1	0	24	90
"gallicus"	50	19	676	20	75	1	1	0	26	99
"gallicus"	50	20	19	20	75	1	1	0	15	89
"gallicus"	50	21	40	20	75	1	1	0	24	89
"gallicus"	50	22	60	20	75	1	1	0	11	89
"gallicus"	50	23	48	20	75	1	1	0	20	90
"gallicus"	50	24	24	20	75	1	1	0	25	90
"gallicus"	50	25	29	20	75	1	1	0	12	89
"gallicus"	50	26	51	20	75	1	1	0	37	84
"gallicus"	50	27	54	20	75	1	1	0	26	95
"gallicus"	50	28	37	20	75	1	1	0	23	90
"gallicus"	50	29	61	20	75	1	1	0	14	89
"gallicus"	50	30	27	20	75	1	1	0	21	90
"gallicus"	50	31	38	20	75	1	1	0	23	91
"gallicus"	50	32	66	20	75	1	1	0	14	90
"gallicus"	50	33	57	20	75	1	1	0	13	90
"gallicus"	50	34	49	20	75	1	1	0	24	91
"gallicus"	50	35	41	20	75	1	1	0	26	90
"gallicus"	50	36	28	20	75	1	1	0	17	91
"gallicus"	50	37	21	20	75	1	1	0	16	90
"gallicus"	50	38	41	20	75	1	1	0	19	91
"gallicus"	50	39	46	20	75	1	1	1	21	89
"gallicus"	50	40	66	20	75	0	0	0	27	84
"gallicus"	50	41	40	20	75	1	1	1	20	89
"gallicus"	50	42	30	20	75	1	1	0	20	91
"gallicus"	50	43	61	20	75	1	1	0	11	90
"gallicus"	50	44	53	20	75	1	1	0	26	91
"gallicus"	50	45	43	20	75	1	1	1	26	90
"gallicus"	50	46	27	20	75	1	1	0	10	90
"gallicus"	50	47	26	20	75	1	1	0	22	90
"gallicus"	50	48	43	20	75	1	1	0	16	91
"gallicus"	50	49	45	20	75	1	1	0	22	91
"gallicus"	50	50	51	20	75	1	1	0	15	91
"gallicus"	50	1	27	45	21	1	1	0	53	28
"gallicus"	50	2	53	45	21	1	1	0	45	45
"gallicus"	50	3	20	45	21	1	1	0	51	34
"gallicus"	50	4	68	45	21	1	1	0	45	34
"gallicus"	50	5	176	45	21	0	0	0	40	59
"gallicus"	50	6	77	45	21	1	1	0	45	35
"gallicus"	50	7	56	45	21	1	1	0	34	36
"gallicus"	50	8	103	45	21	1	1	0	39	63
"gallicus"	50	9	37	45	21	0	0	0	37	35
"gallicus"	50	10	17	45	21	0	0	0	46	27
"gallicus"	50	11	37	45	21	1	1	0	48	34
"gallicus"	50	12	37	45	21	1	1	0	49	34
"gallicus"	50	13	132	45	21	1	1	0	45	54
"gallicus"	50	14	33	45	21	1	1	0	47	34
"gallicus"	50	15	40	45	21	1	1	0	51	35
"gallicus"	50	16	36	45	21	1	1	0	34	33
"gallicus"	50	17	108	45	21	1	1	0	45	59
"gallicus"	50	18	55	45	21	1	1	0	45	36
"gallicus"	50	19	24	45	21	1	1	0	46	34
"gallicus"	50	20	100	45	21	1	1	0	45	58
"gallicus"	50	21	48	45	21	1	1	0	48	35
"gallicus"	50	22	30	45	21	1	1	0	46	35
"gallicus"	50	23	110	45	21	1	1	0	45	56
"gallicus"	50	24	40	45	21	1	1	0	45	37
"gallicus"	50	25	29	45	21	1	1	0	53	27
"gallicus"	50	26	42	45	21	1	1	0	49	35
"gallicus"	50	27	29	45	21	1	1	1	47	34
"gallicus"	50	28	26	45	21	1	1	0	53	25
"gallicus"	50	29	40	45	21	1	1	0	50	34
"gallicus"	50	30	30	45	21	1	1	1	51	34
"gallicus"	50	31	33	45	21	1	1	0	47	35
"gallicus"	50	32	78	45	21	1	1	0	34	52
"gallicus"	50	33	90	45	21	1	1	0	45	53
"gallicus"	50	34	34	45	21	1	1	0	46	37
"gallicus"	50	35	38	45	21	1	1	0	45	38
"gallicus"	50	36	46	45	21	1	1	1	45	36
"gallicus"	50	37	31	45	21	1	1	0	47	36
"gallicus"	50	38	40	45	21	1	1	0	50	36
"gallicus"	50	39	87	45	21	1	1	0	45	39
"gallicus"	50	40	9	45	21	0	0	0	46	22
"gallicus"	50	41	40	45	21	1	1	1	51	34
"gallicus"	50	42	5	45	21	0	0	0	44	20
"gallicus"	50	43	36	45	21	1	1	0	50	35
"gallicus"	50	44	121	45	21	1	1	1	45	54
"gallicus"	50	45	46	45	21	1	1	0	46	36
"gallicus"	50	46	18	45	21	1	1	0	48	36
"gallicus"	50	47	85	45	21	1	1	0	45	57
"gallicus"	50	48	35	45	21	1	1	0	53	34
"gallicus"	50	49	35	45	21	1	1	0	34	37
"gallicus"	50	50	30	45	21	1	1	0	53	29
"gallicus"	50	1	1	34	6	1	1	0	33	6
"gallicus"	50	2	2	34	6	1	1	0	34	6
"gallicus"	50	3	1	34	6	1	1	0	35	6
"gallicus"	50	4	1	34	6	1	1	0	33	7
"gallicus"	50	5	2	34	6	1	1	0	34	7
"gallicus"	50	6	2	34	6	1	1	0	36	6
"gallicus"	50	7	1	34	6	1	1	0	35	7
"gallicus"	50	8	1	34	6	1	1	1	33	6
"gallicus"	50	9	2	34	6	1	1	0	36	8
"gallicus"	50	10	1	34	6	1	1	0	34	5
"gallicus"	50	11	2	34	6	1	1	0	36	7
"gallicus"	50	12	5	34	6	1	1	1	35	6
"gallicus"	50	13	2	34	6	1	1	0	33	5
"gallicus"	50	14	4	34	6	1	1	0	32	5
"gallicus"	50	15	3	34	6	1	1	0	34	8
"gallicus"	50	16	6	34	6	1	1	0	35	8
"gallicus"	50	17	4	34	6	1	1	0	32	7
"gallicus"	50	18	12	34	6	1	1	0	35	9
"gallicus"	50	19	7	34	6	1	1	0	34	9
"gallicus"	50	20	1	34	6	1	1	1	33	7
"gallicus"	50	21	3	34	6	1	1	0	36	9
"gallicus"	50	22	6	34	6	1	1	0	37	10
"gallicus"	50	23	6	34	6	1	1	0	33	9
"gallicus"	50	24	10	34	6	1	1	0	37	7
"gallicus"	50	25	9	34	6	1	1	0	35	10
"gallicus"	50	26	6	34	6	1	1	0	32	6
"gallicus"	50	27	8	34	6	1	1	0	34	10
"gallicus"	50	28	3	34	6	1	1	0	33	8
"gallicus"	50	29	1	34	6	1	1	1	33	7
"gallicus"	50	30	7	34	6	1	1	0	33	11
"gallicus"	50	31	4	34	6	1	1	0	32	8
"gallicus"	50	32	7	34	6	1	1	0	36	10
"gallicus"	50	33	10	34	6	1	1	0	33	10
"gallicus"	50	34	7	34	6	1	1	0	37	9
"gallicus"	50	35	3	34	6	1	1	0	32	9
"gallicus"	50	36	11	34	6	1	1	0	31	6
